"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"109","r_co_grupo[1,pedag]",-2.816467671625,-2.825645,1.11356489796198,1.204101003,-4.7066765,-1.0566085,1.09877592892825,31.1281566826779,112.183209036393
"110","r_co_grupo[2,pedag]",-1.19781514028,-1.199715,0.857550144759814,0.971755344,-2.5368015,0.1534065,1.08435259676367,46.084319648792,173.626615283943
"111","r_co_grupo[3,pedag]",0.97098954808,0.999937,0.989533400110295,0.9347244438,-0.6674068,2.5600965,1.0811078568471,47.8544102238025,123.704119502217
"112","r_co_grupo[4,pedag]",-1.18807245598925,-1.182005,0.910260094984639,0.9372559833,-2.63163,0.3002448,1.08321464863678,62.0958712164656,199.668694313291
"113","r_co_grupo[5,pedag]",-0.39889996073375,-0.36222,1.34367962629525,1.321975116,-2.685389,1.764494,1.161269398934,19.1203872971571,66.5859649639954
"114","r_co_grupo[1,content]",-1.0521367140525,-0.942417,0.717416398173317,0.6585271833,-2.415711,-0.0652457100000001,1.15221320429351,21.2090339050927,228.600738577758
"115","r_co_grupo[2,content]",-0.297211090036953,-0.246531,0.531700026084905,0.45771575913,-1.2690115,0.47243785,1.08746567131159,41.1499740085939,168.476776172758
"116","r_co_grupo[3,content]",0.64102479348525,0.6141805,0.61047213883704,0.5389243587,-0.3035496,1.718814,1.0502864927705,122.026709051118,178.066702137819
"117","r_co_grupo[4,content]",-0.53217337959025,-0.4646615,0.667301988374979,0.5838686364,-1.7842045,0.45000025,1.0907833384139,37.3855338124932,75.8815613685403
"118","r_co_grupo[5,content]",0.65205002416925,0.6067135,0.724859872085019,0.6713249865,-0.478523,1.9010435,1.04178548602222,121.65682941338,267.694108179765
"119","r_co_grupo[1,tech:pedag]",0.26630423527725,0.195776,0.286157227574961,0.24899436744,-0.061297695,0.82910955,1.2698232403568,11.2268167027487,34.2086474654259
"120","r_co_grupo[2,tech:pedag]",0.011153396821675,-0.0116313,0.207893225162096,0.15272366382,-0.27255455,0.4058237,1.18141619348953,22.3048554868441,50.893146204969
"121","r_co_grupo[3,tech:pedag]",-0.045439110629675,-0.0250105,0.208635267454472,0.14801107146,-0.39004705,0.2859155,1.11556118553544,66.9471583115484,52.9463980586473
"122","r_co_grupo[4,tech:pedag]",0.004505787047,-0.00516735,0.197785042280573,0.13530593076,-0.31488255,0.3507046,1.15274932676,76.6089538207011,74.4713699023375
"123","r_co_grupo[5,tech:pedag]",0.238315269829975,0.1737495,0.29194594804143,0.24118447542,-0.077758955,0.871048549999999,1.33461041888366,9.6481723814548,27.3998646603188
"124","r_co_grupo[1,tech:content]",0.056226488641925,0.0170111,0.12082872295698,0.07095241755,-0.08438815,0.3074891,1.12166016337728,24.3068439380576,122.336567082488
"125","r_co_grupo[2,tech:content]",0.0200881698611675,0.00254275,0.0783713519881573,0.04736907,-0.085585145,0.1822076,1.06088361461646,117.315733900731,270.97345933448
"126","r_co_grupo[3,tech:content]",-0.0155314470569785,-0.00114017,0.092780799117254,0.053594551878,-0.19584885,0.1117084,1.05827179826851,130.396396110501,261.864446993873
"127","r_co_grupo[4,tech:content]",0.0551505129869325,0.0289253,0.0977046615560367,0.06341428611,-0.06970715,0.24609765,1.08058843305026,41.9309557039621,219.111990647249
"128","r_co_grupo[5,tech:content]",0.0386778702515575,0.01108185,0.10941748425519,0.06002254209,-0.0942718,0.25200255,1.07580562364957,75.2957064034785,34.8099961935536
"129","r_co_grupo[1,pedag:content]",0.3810686364545,0.3348115,0.258217780105748,0.2790127179,0.038808115,0.8316587,1.09673056542872,31.6882241310931,250.059726805066
"130","r_co_grupo[2,pedag:content]",0.21718495254175,0.1817025,0.200026688423247,0.21330662871,-0.05598174,0.5705579,1.13027684725211,25.4871023111647,271.972896947951
"131","r_co_grupo[3,pedag:content]",-0.03657899659125,-0.04028925,0.198910977877961,0.16233046704,-0.3664803,0.318905899999999,1.1787527056741,16.905728373241,42.8088937639848
"132","r_co_grupo[4,pedag:content]",0.1797192447926,0.1516085,0.199537172344052,0.19442638488,-0.10614885,0.535270749999999,1.12264189787877,26.3501645999772,135.783998934448
"133","r_co_grupo[5,pedag:content]",-0.12783974313275,-0.121724,0.20085128160413,0.16582035918,-0.4644969,0.191340099999999,1.02019694125322,175.649347855234,382.944723744619
"134","r_co_grupo[1,tech:pedag:content]",-0.037600206104646,-0.02248995,0.047831884243747,0.033345551253294,-0.1440852,0.008586624,1.12957758603535,21.8407145327942,100.423503177755
"135","r_co_grupo[2,tech:pedag:content]",-0.021187779524405,-0.01022275,0.0334055689802791,0.02041088007,-0.093282555,0.014049765,1.0633502776208,55.7892087650862,276.05724244072
"136","r_co_grupo[3,tech:pedag:content]",-0.0030514062954725,-0.00076764,0.0316704932348043,0.0175495362,-0.06174812,0.043849835,1.05781483587341,93.3556926380848,245.320326373175
"137","r_co_grupo[4,tech:pedag:content]",-0.000603767327585,0.00100415,0.0296031911326241,0.01775235588,-0.05820191,0.04295467,1.04444771971197,98.2871321171975,294.55226658368
"138","r_co_grupo[5,tech:pedag:content]",-0.0131709550956312,-0.002175055,0.0390938014310161,0.019233332433,-0.0949403,0.031168045,1.07819268262058,40.8390404331728,55.8697933200809
"139","lprior",-75.731509175,-75.4019,3.65263422559114,3.66913848,-82.122295,-70.41422,1.20634616343377,14.512008120899,91.2496160823666
"140","lp__",-400693.767,-400693,11.279229417565,11.8608,-400713,-400676,1.04489702241608,75.032346188735,228.57209195277
