CO_CATEGAD_PRIVADA,CO_GRUPO,CO_REGIAO_CURSO,QTD_ALUNOS,NT_GER_mean,NT_FG_mean,NT_CE_mean,QE_I58_mean,QE_I28_mean,QE_I39_mean,QE_I49_mean,QE_I57_mean,QE_I40_mean,QE_I29_mean,QE_I30_mean,QE_I32_mean,QE_I36_mean,QE_I37_mean,QE_I56_mean,QE_I38_mean,QE_I61_mean,QE_I62_mean,QE_I63_mean,QE_I64_mean,QE_I65_mean,CO_CATEGAD_mean,CO_ORGACAD_mean,CO_GRUPO_mean,CO_REGIAO_CURSO_mean,CO_MODALIDADE_mean,NU_IDADE_mean,TP_SEXO_MASC_mean,QE_I01_SOLTEIRO_mean,QE_I02_BRANCA_mean,QE_I05_NUM_mean,QE_I17_PRIVADO_mean,QE_I08_NUM_mean,NT_GER_minimum,NT_FG_minimum,NT_CE_minimum,QE_I58_minimum,QE_I28_minimum,QE_I39_minimum,QE_I49_minimum,QE_I57_minimum,QE_I40_minimum,QE_I29_minimum,QE_I30_minimum,QE_I32_minimum,QE_I36_minimum,QE_I37_minimum,QE_I56_minimum,QE_I38_minimum,QE_I61_minimum,QE_I62_minimum,QE_I63_minimum,QE_I64_minimum,QE_I65_minimum,CO_CATEGAD_minimum,CO_ORGACAD_minimum,CO_GRUPO_minimum,CO_REGIAO_CURSO_minimum,CO_MODALIDADE_minimum,NU_IDADE_minimum,TP_SEXO_MASC_minimum,QE_I01_SOLTEIRO_minimum,QE_I02_BRANCA_minimum,QE_I05_NUM_minimum,QE_I17_PRIVADO_minimum,QE_I08_NUM_minimum,NT_GER_median,NT_FG_median,NT_CE_median,QE_I58_median,QE_I28_median,QE_I39_median,QE_I49_median,QE_I57_median,QE_I40_median,QE_I29_median,QE_I30_median,QE_I32_median,QE_I36_median,QE_I37_median,QE_I56_median,QE_I38_median,QE_I61_median,QE_I62_median,QE_I63_median,QE_I64_median,QE_I65_median,CO_CATEGAD_median,CO_ORGACAD_median,CO_GRUPO_median,CO_REGIAO_CURSO_median,CO_MODALIDADE_median,NU_IDADE_median,TP_SEXO_MASC_median,QE_I01_SOLTEIRO_median,QE_I02_BRANCA_median,QE_I05_NUM_median,QE_I17_PRIVADO_median,QE_I08_NUM_median,NT_GER_std,NT_FG_std,NT_CE_std,QE_I58_std,QE_I28_std,QE_I39_std,QE_I49_std,QE_I57_std,QE_I40_std,QE_I29_std,QE_I30_std,QE_I32_std,QE_I36_std,QE_I37_std,QE_I56_std,QE_I38_std,QE_I61_std,QE_I62_std,QE_I63_std,QE_I64_std,QE_I65_std,CO_CATEGAD_std,CO_ORGACAD_std,CO_GRUPO_std,CO_REGIAO_CURSO_std,CO_MODALIDADE_std,NU_IDADE_std,TP_SEXO_MASC_std,QE_I01_SOLTEIRO_std,QE_I02_BRANCA_std,QE_I05_NUM_std,QE_I17_PRIVADO_std,QE_I08_NUM_std,NT_GER_maximum,NT_FG_maximum,NT_CE_maximum,QE_I58_maximum,QE_I28_maximum,QE_I39_maximum,QE_I49_maximum,QE_I57_maximum,QE_I40_maximum,QE_I29_maximum,QE_I30_maximum,QE_I32_maximum,QE_I36_maximum,QE_I37_maximum,QE_I56_maximum,QE_I38_maximum,QE_I61_maximum,QE_I62_maximum,QE_I63_maximum,QE_I64_maximum,QE_I65_maximum,CO_CATEGAD_maximum,CO_ORGACAD_maximum,CO_GRUPO_maximum,CO_REGIAO_CURSO_maximum,CO_MODALIDADE_maximum,NU_IDADE_maximum,TP_SEXO_MASC_maximum,QE_I01_SOLTEIRO_maximum,QE_I02_BRANCA_maximum,QE_I05_NUM_maximum,QE_I17_PRIVADO_maximum,QE_I08_NUM_maximum,NT_GER_q25,NT_FG_q25,NT_CE_q25,QE_I58_q25,QE_I28_q25,QE_I39_q25,QE_I49_q25,QE_I57_q25,QE_I40_q25,QE_I29_q25,QE_I30_q25,QE_I32_q25,QE_I36_q25,QE_I37_q25,QE_I56_q25,QE_I38_q25,QE_I61_q25,QE_I62_q25,QE_I63_q25,QE_I64_q25,QE_I65_q25,CO_CATEGAD_q25,CO_ORGACAD_q25,CO_GRUPO_q25,CO_REGIAO_CURSO_q25,CO_MODALIDADE_q25,NU_IDADE_q25,TP_SEXO_MASC_q25,QE_I01_SOLTEIRO_q25,QE_I02_BRANCA_q25,QE_I05_NUM_q25,QE_I17_PRIVADO_q25,QE_I08_NUM_q25,NT_GER_q75,NT_FG_q75,NT_CE_q75,QE_I58_q75,QE_I28_q75,QE_I39_q75,QE_I49_q75,QE_I57_q75,QE_I40_q75,QE_I29_q75,QE_I30_q75,QE_I32_q75,QE_I36_q75,QE_I37_q75,QE_I56_q75,QE_I38_q75,QE_I61_q75,QE_I62_q75,QE_I63_q75,QE_I64_q75,QE_I65_q75,CO_CATEGAD_q75,CO_ORGACAD_q75,CO_GRUPO_q75,CO_REGIAO_CURSO_q75,CO_MODALIDADE_q75,NU_IDADE_q75,TP_SEXO_MASC_q75,QE_I01_SOLTEIRO_q75,QE_I02_BRANCA_q75,QE_I05_NUM_q75,QE_I17_PRIVADO_q75,QE_I08_NUM_q75
0,1,1,675,42.3677037037037,50.222074074074044,39.73185185185182,4.866666666666666,4.94962962962963,4.8,4.736296296296296,4.92,4.391111111111111,4.72,4.718518518518518,5.3496296296296295,5.140740740740741,4.626666666666667,4.56,4.654814814814815,4.456296296296296,4.395555555555555,4.354074074074074,4.357037037037037,4.032592592592593,8226.388148148148,10028.0,1.0,1.0,1.0,27.854814814814816,0.4666666666666667,0.7451851851851852,0.277037037037037,3.6059259259259258,0.24296296296296296,2.6933333333333334,5.8,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,1,1,1,20,0,0,0,1,0,1,42.4,50.3,39.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,10002.0,10028.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,4.0,0.0,2.0,12.33789943723623,16.086428338843174,13.378468528051371,1.3519959966931057,1.2846314851089573,1.3152833635416745,1.4137207787495254,1.2105373160178927,1.5148849329370098,1.3888491916516155,1.4445839289471207,1.1906456664257232,1.1844877880017508,1.3683146080009687,1.4547170791653712,1.3379708338758571,1.4795644262102061,1.5365896700308423,1.5254401983228314,1.4942789385198365,1.769877765298882,3801.964782214659,0.0,0.0,0.0,0.0,6.714810665445266,0.499257609093129,0.43608021315172313,0.447866810151326,1.338305926964684,0.42919093382393897,1.4845994774041278,76.8,91.4,77.6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10002,10028,1,1,1,57,1,1,1,6,1,7,33.9,38.7,30.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,10001.0,10028.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,2.0,0.0,2.0,50.2,62.0,48.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10002.0,10028.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,4.0,0.0,3.0
0,1,2,2858,44.98750874737576,52.05671798460454,42.61329601119685,4.6042687193841845,4.638208537438769,4.462211336599021,4.428621413575927,4.641007697690693,4.026242127361791,4.371238628411477,4.34219734079776,5.070678796361092,4.807557732680196,4.298810356892933,4.297060881735479,4.2900629811056685,4.25997200839748,4.099370188943317,4.037088873337999,4.299860041987404,3.9769069279216236,8420.097270818755,10028.0,1.0,2.0,1.0,26.843596920923723,0.5108467459762072,0.7960111966410077,0.3729881035689293,3.5566829951014696,0.3701889433170049,2.6497550734779565,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,1,2,1,20,0,0,0,1,0,1,44.8,52.6,42.5,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,10002.0,10028.0,1.0,2.0,1.0,25.0,1.0,1.0,0.0,4.0,0.0,2.0,13.085677979004648,16.46801458526081,14.279724076081989,1.4987368291906262,1.4299545126312578,1.446565316909067,1.4609535544272625,1.3722171888011798,1.5253122542713624,1.493787838163345,1.5351819727411316,1.3745171784924908,1.3915285412541976,1.5144636886825407,1.5195373666622152,1.4358939081972588,1.640603199484607,1.660530177757245,1.6624566733929393,1.57131487357802,1.8013408315681303,3625.720629370046,0.0,0.0,0.0,0.0,5.477899333442842,0.4999698103852991,0.4030312722170772,0.4836836115171107,1.4118996944595834,0.48293963993909733,1.555237161375827,85.1,92.8,86.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10002,10028,1,2,1,67,1,1,1,6,1,7,36.1,40.5,33.1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,10001.0,10028.0,1.0,2.0,1.0,23.0,0.0,1.0,0.0,2.0,0.0,1.0,54.0,64.0,52.3,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,10002.0,10028.0,1.0,2.0,1.0,29.0,1.0,1.0,1.0,4.0,1.0,4.0
0,1,3,2275,46.29230769230769,53.710241758241736,43.80281318681312,4.793846153846154,4.747252747252747,4.611868131868132,4.592087912087912,4.847912087912088,4.2118681318681315,4.543296703296703,4.425054945054945,5.195164835164835,4.914285714285715,4.328791208791209,4.635604395604395,4.472087912087912,4.4145054945054945,4.417582417582418,4.378461538461538,4.817582417582417,4.352087912087912,7531.4685714285715,10028.0,1.0,3.0,1.0,25.967032967032967,0.4712087912087912,0.865934065934066,0.6246153846153846,3.8751648351648353,0.45714285714285713,3.5538461538461537,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,1,3,1,20,0,0,0,1,0,1,47.6,54.9,45.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10002.0,10028.0,1.0,3.0,1.0,25.0,0.0,1.0,1.0,4.0,0.0,3.0,14.456985532539129,17.511422473572726,15.65920510382168,1.4120840848506817,1.3489091866017011,1.386624058595808,1.4372628606231383,1.267511912312034,1.529521795175579,1.4285204742186197,1.4996293690645959,1.235887229542193,1.2920645622488092,1.5130717699769756,1.4162202789850986,1.3848307451799893,1.5546510521268742,1.5941980202430905,1.6117347563948767,1.390269094270615,1.7265806471330372,4284.801079758194,0.0,0.0,0.0,0.0,4.879485509330238,0.4992801219797637,0.3407980507484865,0.484328520137362,1.324378484389962,0.4982694010569539,1.6893991279257248,85.8,93.8,86.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10007,10028,1,3,1,60,1,1,1,6,1,7,36.1,41.3,33.1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.5,3.0,4.0,3.0,10001.0,10028.0,1.0,3.0,1.0,23.0,0.0,1.0,0.0,3.0,0.0,2.0,56.8,67.1,54.9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10002.0,10028.0,1.0,3.0,1.0,27.0,1.0,1.0,1.0,5.0,1.0,5.0
0,1,4,2508,44.77559808612437,50.00314992025516,43.0175039872408,4.9868421052631575,4.809011164274322,4.601275917065391,4.672248803827751,4.838915470494418,4.359649122807017,4.572567783094099,4.504385964912281,5.160287081339713,4.9182615629984054,4.509569377990431,4.671052631578948,4.537081339712919,4.518740031897926,4.559808612440191,4.567384370015949,4.867224880382775,4.612838915470494,6686.19019138756,10028.0,1.0,4.0,1.0,26.300239234449762,0.49800637958532695,0.844896331738437,0.8373205741626795,3.7260765550239237,0.34728867623604465,3.639553429027113,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,1,4,1,20,0,0,0,1,0,1,44.3,50.4,42.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10002.0,10028.0,1.0,4.0,1.0,25.0,0.0,1.0,1.0,4.0,0.0,3.0,14.198923067457509,17.428132046884727,15.269264141836446,1.3745312562837049,1.3656443835217968,1.44010535628542,1.4559875300198943,1.3333382636978053,1.5446546262291465,1.4550563344313865,1.5172129985476805,1.3068450078230849,1.320611301020265,1.5002686017891127,1.4309834974119864,1.425947845413954,1.5738842951220713,1.5662511560216268,1.5733130449982793,1.4428047803812711,1.7242106912285857,4672.544822020655,0.0,0.0,0.0,0.0,5.418391167737273,0.5000957355088047,0.36207567247638156,0.36914653464990027,1.3884265188929428,0.4762033915492516,1.6847892090215633,84.9,92.6,87.7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10007,10028,1,4,1,59,1,1,1,6,1,7,35.275,37.5,33.1,4.75,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,115.0,10028.0,1.0,4.0,1.0,23.0,0.0,1.0,1.0,3.0,0.0,2.0,55.0,62.625,53.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10007.0,10028.0,1.0,4.0,1.0,28.0,1.0,1.0,1.0,5.0,1.0,5.0
0,1,5,1076,41.32778810408913,46.9673791821562,39.43131970260213,4.974907063197026,4.897769516728625,4.7741635687732344,4.801115241635688,4.887546468401487,4.425650557620818,4.662639405204461,4.70631970260223,5.176579925650557,5.0130111524163565,4.595724907063197,4.66449814126394,4.672862453531598,4.62639405204461,4.5464684014869885,4.522304832713755,4.695167286245353,4.621747211895911,7548.746282527881,10028.0,1.0,5.0,1.0,26.888475836431226,0.4507434944237918,0.7276951672862454,0.46933085501858735,3.5102230483271377,0.23698884758364314,3.1115241635687734,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,115,10028,1,5,1,20,0,0,0,1,0,1,40.7,46.349999999999994,38.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10002.0,10028.0,1.0,5.0,1.0,25.0,0.0,1.0,0.0,4.0,0.0,3.0,13.757628214183926,16.845637486727142,14.756715917688789,1.3897707660086989,1.4229856090530995,1.422778724795953,1.3733133119407057,1.3355229348336133,1.5149033416428332,1.4666963681560092,1.4895596433790532,1.338673350269671,1.3237781883565414,1.4870418065696773,1.462041843640152,1.410540910148612,1.4753195661459078,1.5135593595279209,1.5263468117637076,1.4747533873107894,1.6291105049793515,4272.588099679291,0.0,0.0,0.0,0.0,5.976591320669259,0.49779925458422536,0.44535293975010914,0.49929058344034205,1.428900226460871,0.4254331241585686,1.634117954346591,83.1,95.2,82.6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10007,10028,1,5,1,60,1,1,1,6,1,7,32.0,35.275,29.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10001.0,10028.0,1.0,5.0,1.0,23.0,0.0,0.0,0.0,2.0,0.0,2.0,50.2,58.7,49.3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10002.0,10028.0,1.0,5.0,1.0,29.0,1.0,1.0,1.0,4.0,0.0,4.0
0,2,1,683,49.96969253294296,60.45944363103949,46.45622254758423,4.263543191800879,4.715959004392387,4.411420204978038,4.607613469985359,4.623718887262079,3.8609077598828696,4.389458272327965,4.203513909224012,4.695461200585652,4.910688140556369,4.180087847730601,4.067349926793558,4.1405563689604685,4.105417276720352,4.023426061493411,3.9897510980966326,3.370424597364568,3.6061493411420207,9233.60029282577,10028.0,2.0,1.0,1.0,29.019033674963396,0.5212298682284041,0.7042459736456809,0.37920937042459735,3.8667642752562226,0.3557833089311859,3.5841874084919474,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,2,1,1,20,0,0,0,1,0,1,50.5,62.7,46.7,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,10002.0,10028.0,2.0,1.0,1.0,26.0,1.0,1.0,0.0,4.0,0.0,4.0,15.110549743198929,17.333520091186976,16.208310431963728,1.6499187865358682,1.45453887990511,1.5654775078447176,1.5069926987449231,1.4532276514974412,1.7336526951590858,1.6029683332373796,1.6947008865128967,1.5510170392026923,1.4417080008746004,1.7085472532568793,1.7025519500936284,1.6203012774139087,1.6542888169384686,1.6881618102769635,1.7051449907334262,1.7644595663795262,1.9057922871063684,2650.4933762705055,0.0,0.0,0.0,0.0,7.4843681243156395,0.4999151935566749,0.45671542933923376,0.4855458775525261,1.5539541603049023,0.479100843941317,1.8259730961374445,89.8,93.0,91.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10002,10028,2,1,1,64,1,1,1,6,1,7,39.9,50.5,35.349999999999994,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,10001.0,10028.0,2.0,1.0,1.0,23.0,0.0,0.0,0.0,3.0,0.0,2.0,60.95,73.9,57.5,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,10002.0,10028.0,2.0,1.0,1.0,33.0,1.0,1.0,1.0,5.0,1.0,5.0
0,2,2,2283,51.681077529566295,62.26837494524737,48.13508541392907,4.114323258869908,4.509417433201928,4.371003066141043,4.40473061760841,4.440210249671485,3.628120893561104,4.110819097678493,4.021024967148489,4.5208059570740255,4.795882610600088,3.9859833552343407,3.9807271134472186,3.9071397284275076,3.968462549277267,3.8453788874288217,3.7897503285151117,3.2001752080595707,3.2071835304424003,8230.274200613228,10028.0,2.0,2.0,1.0,27.875602277704775,0.5107314936487078,0.78580814717477,0.4130530004380201,4.005256241787122,0.5146736749890495,3.3710030661410424,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,2,2,1,20,0,0,0,1,0,1,52.6,65.0,48.5,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,10001.0,10028.0,2.0,2.0,1.0,25.0,1.0,1.0,0.0,4.0,1.0,3.0,14.600760586561279,16.63441935845965,16.080252826474503,1.533608535441908,1.425101673139309,1.4275921889399175,1.4333007249544745,1.3525366014057032,1.5933245163181253,1.5295744695731222,1.6064330034446068,1.5245237064632144,1.3782588338306516,1.5656186972149506,1.515498661579044,1.4817489758242146,1.6130668912339265,1.6467665110247869,1.6383174923752188,1.6717375293942511,1.8701261153089754,3792.3367583420454,0.0,0.0,0.0,0.0,6.957636648537415,0.49999433756899203,0.41035041136677125,0.4924900603093265,1.4864177545561783,0.4998941307232696,1.7612491089399482,91.7,98.2,92.5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10002,10028,2,2,1,67,1,1,1,6,1,7,41.849999999999994,52.45,36.8,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,10001.0,10028.0,2.0,2.0,1.0,23.0,0.0,1.0,0.0,3.0,0.0,2.0,62.3,74.9,59.5,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10002.0,10028.0,2.0,2.0,1.0,31.0,1.0,1.0,1.0,5.0,1.0,5.0
0,2,3,2916,47.4143004115226,56.96676954732516,44.21502057613147,4.163923182441701,4.705761316872428,4.56721536351166,4.710562414266118,4.707133058984911,3.9132373113854597,4.48113854595336,4.337448559670782,4.484910836762689,4.863854595336077,4.241083676268861,4.229766803840878,4.268175582990398,4.209190672153635,4.1937585733882035,4.179012345679013,4.007201646090535,3.842249657064472,8719.144375857339,10028.0,2.0,3.0,1.0,27.532235939643346,0.4547325102880658,0.843278463648834,0.6587791495198903,3.9286694101508917,0.43415637860082307,3.490740740740741,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,2,3,1,21,0,0,0,1,0,1,48.2,59.5,44.3,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,10002.0,10028.0,2.0,3.0,1.0,24.0,0.0,1.0,1.0,4.0,0.0,3.0,16.1879468710979,19.588076763068397,16.963253010332178,1.7143971850159587,1.5568741178481778,1.5774815228632262,1.5540258874555017,1.4904949426468848,1.7564435687537154,1.6182877065621133,1.6845530291917739,1.65044160386212,1.5111875845600613,1.6968862792765287,1.690053257803314,1.6280439698570464,1.7904256218483043,1.805416512672841,1.8019006123138743,1.8293255105300046,1.9860089392485443,3328.0685976722625,0.0,0.0,0.0,0.0,7.4259747602258415,0.49803204184327826,0.3636003771542766,0.47420069202799603,1.4920214610534392,0.4957306663377236,1.8034415355682245,89.3,96.2,90.7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10007,10028,2,3,1,68,1,1,1,6,1,7,35.0,42.9,31.4,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,10001.0,10028.0,2.0,3.0,1.0,23.0,0.0,1.0,0.0,3.0,0.0,2.0,59.725,72.525,56.55,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10003.0,10028.0,2.0,3.0,1.0,28.0,1.0,1.0,1.0,5.0,1.0,5.0
0,2,4,3197,47.51213637785426,56.18095089146076,44.606005630278204,4.705974350954019,5.054113231154207,4.8570534876446665,5.0503597122302155,5.025336252736941,4.3443853612761965,4.714419768532999,4.589302471066625,4.7741632780731935,5.1147951204253985,4.610572411635909,4.613387550828902,4.619330622458555,4.707538317172349,4.7097278698780105,4.736315295589615,4.622771348138881,4.843290584923365,8495.38817641539,10028.0,2.0,4.0,1.0,26.372849546449796,0.4213324992180169,0.8705035971223022,0.8423522051923679,4.2580544260243975,0.4960900844541758,3.9393181107288084,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,10028,2,4,1,21,0,0,0,1,0,1,48.3,58.7,44.8,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,10007.0,10028.0,2.0,4.0,1.0,24.0,0.0,1.0,1.0,4.0,0.0,4.0,15.423129960180896,18.98110622668341,16.23975564919775,1.571374075833134,1.2828461018735196,1.381723344398153,1.2876242647944902,1.2279274952209294,1.6285000543966415,1.4610359930288122,1.539809057993365,1.4662393774569105,1.2571286330866882,1.5191891747204733,1.4938491969696361,1.4794932587653682,1.6068093064308793,1.6080822407080584,1.585359507064616,1.607540726019743,1.5938014104247276,3558.397547778001,0.0,0.0,0.0,0.0,6.489607638607696,0.4938498868571864,0.33580106584476305,0.3644674443146521,1.3633070457225593,0.5000629265958497,1.808081194933533,90.6,97.2,95.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10007,10028,2,4,1,73,1,1,1,6,1,7,36.2,43.9,32.8,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10002.0,10028.0,2.0,4.0,1.0,23.0,0.0,1.0,1.0,4.0,0.0,2.0,59.1,71.0,56.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10007.0,10028.0,2.0,4.0,1.0,27.0,1.0,1.0,1.0,5.0,1.0,6.0
0,2,5,1775,45.106084507042304,54.96118309859148,41.80461971830987,4.390422535211267,4.774647887323944,4.599436619718309,4.710985915492958,4.6467605633802815,3.994929577464789,4.487887323943662,4.419154929577465,4.537464788732394,4.88112676056338,4.288450704225352,4.246197183098592,4.326760563380281,4.36225352112676,4.293521126760563,4.31830985915493,4.106478873239436,4.4236619718309855,8822.79661971831,10028.0,2.0,5.0,1.0,26.824788732394367,0.4433802816901408,0.7971830985915493,0.5318309859154929,4.032676056338028,0.41577464788732393,3.5216901408450703,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,115,10028,2,5,1,20,0,0,0,1,0,1,44.9,56.2,41.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10002.0,10028.0,2.0,5.0,1.0,24.0,0.0,1.0,1.0,4.0,0.0,3.0,15.690805698768544,18.796311247824143,16.52601860505991,1.6504649310971888,1.480778603760121,1.5416428221558518,1.5043596499497127,1.4715488303527124,1.676980288979685,1.6059868224493346,1.6466543465046422,1.5779731322362036,1.4796472938294978,1.6408526874646028,1.6537020460624237,1.5764041669745261,1.6862182569581294,1.7163704614259512,1.7214665180317343,1.8336814167972737,1.8226630103698183,3207.8879969718255,0.0,0.0,0.0,0.0,7.000423134890953,0.496923862241111,0.4022105739841602,0.49912637844025387,1.470511493417527,0.49299393069706837,1.8474692354301847,85.2,98.6,85.3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10007,10028,2,5,1,66,1,1,1,6,1,7,33.3,40.6,29.5,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,10002.0,10028.0,2.0,5.0,1.0,23.0,0.0,1.0,0.0,3.0,0.0,2.0,56.5,70.4,53.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10007.0,10028.0,2.0,5.0,1.0,28.0,1.0,1.0,1.0,5.0,1.0,5.0
