# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_6b7e74943c_model
# start_datetime = 2023-03-30 08:16:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpO6pATb/standata-6b76b52411c.json
# init = 2 (Default)
# random
#   seed = 708574377
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-202303300816-2-3ff3cc.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-profile-202303300816-2-42cd99.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,Intercept,sigma,b_Intercept
-408463,0.925409,0.399725,4,15,0,408472,0.00207902,-0.190705,-0.00385484,-0.293342,0.236682,0.724278,2.77159,1.04725,1.39205,-1.28194,-1.02312,-1.41725,45.1772,14.3554,44.2228
-408465,0.664896,0.399725,3,7,0,408473,0.0230321,-0.196719,0.0834496,-0.273982,0.295767,0.760862,2.59353,1.08985,1.38032,-1.11452,-1.06854,-1.69657,45.0671,14.3884,43.9515
-408462,0.964385,0.399725,4,15,0,408471,0.0268872,-0.182563,0.100334,0.0441027,0.106789,0.705753,2.81861,1.07369,1.8794,-0.636756,-0.50313,-1.04227,45.1302,14.4128,43.1606
-408461,0.960951,0.399725,4,15,0,408467,-0.010925,-0.184457,-0.0398387,-0.13457,0.343645,0.75483,2.7868,1.04422,1.50583,-1.0022,-0.905073,-1.23069,45.101,14.3986,43.501
-408463,0.887431,0.399725,3,7,0,408468,0.00277058,-0.176808,0.125244,-0.0199482,0.242376,0.739791,2.69112,1.02571,1.65542,-0.871988,-0.713335,-1.47904,45.1486,14.3795,43.2816
-408463,0.991638,0.399725,4,15,0,408467,0.0539788,-0.182196,-0.0276104,0.0453833,0.249835,0.788247,2.76073,1.02612,1.7258,-0.96723,-0.65007,-0.88416,45.0775,14.389,43.1269
-408461,0.996243,0.399725,3,7,0,408468,0.0211671,-0.180769,0.00508484,-0.0276468,0.264596,0.761401,2.72247,1.05678,1.87193,-0.721385,-0.641602,-0.932065,45.1475,14.3694,43.0724
-408463,0.977337,0.399725,4,15,0,408466,0.0428383,-0.181636,0.134055,-0.0622331,0.330559,0.748773,2.65966,1.02144,1.68312,-0.956892,-0.713587,-1.35699,45.0312,14.4064,43.2931
-408463,0.89415,0.399725,4,15,0,408469,0.0149752,-0.181629,-0.243499,-0.191017,0.0571882,0.687293,2.78239,1.10354,1.84079,-0.786505,-0.385311,-1.17285,45.1248,14.4066,43.5216
-408465,0.855471,0.399725,4,15,0,408472,-0.0175204,-0.189749,-0.0458813,-0.106933,0.188729,0.71872,3.05927,1.00908,1.55447,-0.943318,-0.856038,-1.34198,45.1345,14.3718,43.8595
-408468,0.905115,0.399725,3,7,0,408476,0.0280261,-0.180861,0.00559862,-0.211073,-0.0833431,0.758825,2.73802,1.03197,1.4235,-0.951193,-0.610367,-1.40191,45.1463,14.4089,43.7192
-408463,1,0.399725,3,15,0,408472,-0.0440081,-0.185456,0.00261949,0.064652,0.143619,0.719,2.77787,1.10612,1.7621,-0.806284,-0.615003,-1.20981,45.0645,14.3669,43.1765
-408470,0.80478,0.399725,3,7,0,408473,-0.0658605,-0.173428,0.066929,-0.0869199,0.0698771,0.721149,2.84229,1.11377,1.84447,-1.01003,-0.731263,-1.38361,45.059,14.4052,43.0307
-408463,1,0.399725,3,15,0,408477,0.05323,-0.200557,0.0851197,-0.0561027,0.154453,0.686017,2.65782,1.07999,1.51381,-1.0946,-0.751136,-1.24413,45.094,14.387,44.1445
-408463,0.849198,0.399725,3,7,0,408470,0.0380891,-0.195896,0.016023,-0.164573,0.121278,0.71393,2.76484,1.09711,1.77285,-0.891994,-0.561014,-1.56884,45.0605,14.3869,43.7565
-408466,0.949615,0.399725,4,15,0,408471,0.0095862,-0.1886,-0.160637,-0.171411,0.0901252,0.62093,3.01727,1.06513,1.81774,-0.761963,-0.485058,-0.708055,45.0909,14.3829,43.8748
-408464,0.956102,0.399725,3,15,0,408472,0.0316119,-0.182467,-0.0578718,0.0477471,0.273682,0.779617,2.66507,1.07641,2.11335,-0.631682,-0.346769,-1.16207,45.0464,14.3816,42.7389
-408462,0.944703,0.399725,3,7,0,408469,0.05125,-0.183044,-0.162763,-0.103563,0.240749,0.780707,2.5869,1.05866,2.01533,-0.725117,-0.371392,-0.892022,45.129,14.3645,43.1411
-408462,0.906244,0.399725,4,15,0,408467,0.0164265,-0.187228,-0.076194,-0.126679,0.198051,0.724766,2.72387,1.07889,1.88603,-0.638288,-0.477989,-0.947961,44.9841,14.4118,43.2276
-408463,0.871509,0.399725,3,15,0,408470,-0.00851089,-0.180605,0.108115,-0.267252,0.284045,0.722249,2.81793,1.06023,1.93079,-0.802741,-0.453515,-1.06868,45.1565,14.3718,43.3065
-408461,0.90377,0.399725,3,7,0,408467,0.0424875,-0.190665,-0.0901366,0.0105741,0.0973046,0.672209,2.88411,1.05093,1.91507,-0.689136,-0.42834,-0.909331,45.0651,14.4077,43.5902
-408462,0.788498,0.399725,4,15,0,408468,0.0279864,-0.19277,-0.0559409,-0.11558,0.270948,0.756844,2.53092,1.06352,1.72951,-0.799572,-0.76172,-1.16105,45.0787,14.384,43.6015
-408464,0.808465,0.399725,3,7,0,408473,-0.000465422,-0.183175,0.0711177,-0.192649,0.177353,0.695109,2.60158,1.09819,1.87119,-0.816981,-0.596141,-1.13642,45.0016,14.3574,43.358
-408467,0.81612,0.399725,4,15,0,408471,0.03105,-0.178283,-0.134508,-0.167496,0.276069,0.722898,2.84898,1.01837,1.48072,-1.23238,-0.779637,-1.41145,45.2018,14.3349,43.8045
-408462,0.987033,0.399725,3,7,0,408471,0.0129605,-0.192766,-0.119609,-0.175779,0.233819,0.741022,2.77456,1.05003,1.62995,-1.04264,-0.785146,-1.36261,45.1732,14.3222,43.9497
-408462,0.941158,0.399725,3,15,0,408469,0.0162249,-0.1885,0.0403909,-0.0589022,0.376584,0.680632,2.7916,1.06683,1.37546,-1.2365,-0.988233,-1.66464,45.1169,14.3968,43.9076
-408463,0.802029,0.399725,4,15,0,408471,0.0593393,-0.193386,-0.0618263,-0.107543,0.167721,0.724127,2.63552,1.10361,2.10283,-0.586664,-0.424606,-0.665207,45.1234,14.4255,43.3958
-408462,0.651509,0.399725,3,7,0,408468,0.0303147,-0.185099,-0.0356333,-0.148798,0.195428,0.68602,2.59199,1.09361,2.00043,-0.640866,-0.263683,-0.854978,45.1307,14.4047,43.3902
-408461,0.95369,0.399725,4,15,0,408468,-0.0300128,-0.181879,0.00946121,-0.0731076,0.296676,0.736241,2.82414,1.02747,1.73781,-0.939744,-0.723827,-1.10976,45.1238,14.3946,43.3995
-408463,0.798825,0.399725,3,7,0,408466,-0.0172856,-0.182695,-0.055364,-0.0599293,0.3216,0.769185,2.8008,1.05823,1.58626,-0.957236,-0.605522,-1.16639,45.0818,14.4404,43.1844
-408465,0.877716,0.399725,3,7,0,408471,-0.0136763,-0.181788,-0.0817003,-0.172931,0.0928346,0.732037,2.61985,1.08207,1.72608,-1.05776,-0.840767,-1.24784,45.1363,14.3192,43.6528
-408464,0.872365,0.399725,2,3,0,408470,-0.0177009,-0.18,-0.122762,-0.155579,0.12326,0.69805,2.62521,1.09548,1.67006,-0.968951,-0.658259,-1.17798,45.1544,14.3199,43.6122
-408465,0.686711,0.399725,2,7,0,408475,0.00053706,-0.181321,-0.0953122,-0.13829,0.15712,0.675699,2.67438,1.08183,1.85638,-0.988924,-0.861304,-1.2198,45.1273,14.335,43.7084
-408464,0.914466,0.399725,3,7,0,408470,0.0475923,-0.183359,-0.0214761,-0.190197,0.18182,0.727158,2.69755,1.01308,1.75604,-0.991424,-0.823995,-1.07139,45.0999,14.4246,43.7525
-408472,0.874923,0.399725,3,7,0,408478,0.0102143,-0.19435,0.0854185,-0.0788602,0.235728,0.698914,2.66299,1.16459,1.89868,-0.875128,-0.486301,-1.32776,45.2254,14.3367,43.5321
-408474,0.983948,0.399725,3,7,0,408482,0.0330807,-0.174109,-0.17511,0.108478,0.207194,0.709563,2.97699,0.991614,1.72489,-0.875981,-0.425251,-1.13614,44.9702,14.4889,43.0768
-408470,0.537653,0.399725,4,15,0,408487,0.0452725,-0.200068,-0.171104,-0.354861,0.385829,0.753825,2.44943,1.11101,1.93096,-0.836192,-0.722572,-1.28559,45.068,14.3225,43.8308
-408472,0.691051,0.399725,3,15,0,408482,0.0522988,-0.196688,-0.170724,-0.306914,0.45369,0.737986,2.43768,1.11067,1.97185,-1.10268,-0.800935,-1.19363,45.033,14.3457,43.8124
-408474,0.991797,0.399725,4,15,0,408479,-0.0191446,-0.169102,0.0488569,0.187989,-0.00848109,0.693993,3.02158,1.04611,1.45003,-0.968788,-0.913672,-1.51862,45.183,14.3459,43.2259
-408469,1,0.399725,3,7,0,408480,-0.00799479,-0.181476,-0.00797916,0.189134,-0.0370903,0.650699,2.9058,1.04869,1.57849,-1.14867,-0.697605,-1.49055,45.0986,14.4226,43.7304
-408469,0.990197,0.399725,3,7,0,408473,-0.00186103,-0.180513,0.0329014,0.138833,-0.0596093,0.666484,2.9585,1.05177,1.27111,-1.08513,-0.725647,-1.22612,45.0962,14.3825,43.6625
-408464,0.968448,0.399725,3,7,0,408474,0.0285146,-0.196208,-0.163089,-0.362505,0.383795,0.669665,2.68339,1.10864,1.74914,-0.880489,-0.615794,-1.24763,45.1464,14.4004,44.0659
-408460,0.975693,0.399725,3,15,0,408467,0.0302348,-0.188301,-0.0683038,-0.167302,0.368833,0.6982,2.81221,1.05586,2.01292,-0.821946,-0.630038,-1.09549,45.1266,14.3863,43.5731
-408464,0.92463,0.399725,4,15,0,408467,0.0184622,-0.20277,-0.0764918,-0.273835,0.365582,0.682409,2.90118,1.0265,1.81035,-0.925119,-0.815206,-1.14224,45.12,14.3723,44.3064
-408465,0.85991,0.399725,4,15,0,408474,0.0623788,-0.187222,-0.0408304,-0.405125,0.405463,0.772992,2.7206,1.04369,1.44644,-1.11791,-0.86085,-1.37853,45.0808,14.377,43.7575
-408466,0.871988,0.399725,3,7,0,408472,-0.0062145,-0.189055,0.015859,0.154365,0.118751,0.656035,2.81848,1.05407,1.77057,-0.843609,-0.344566,-0.935194,45.1064,14.3519,43.577
-408468,0.724118,0.399725,3,15,0,408480,0.0161551,-0.178021,0.220836,-0.238644,0.23789,0.802027,2.67862,1.04652,2.16724,-0.706754,-0.344344,-0.822116,45.0475,14.4063,42.7535
-408469,0.963994,0.399725,3,7,0,408476,0.000957877,-0.180879,0.249417,-0.234262,0.204217,0.784106,2.61193,1.03584,2.14897,-0.637661,-0.320766,-1.07718,45.0348,14.4095,42.9384
-408461,0.898965,0.399725,3,7,0,408475,0.0284433,-0.193,-0.0414262,-0.0487369,0.154203,0.728371,2.75881,1.0751,1.81031,-0.827502,-0.454225,-0.80576,45.0869,14.3944,43.5128
-408463,0.833429,0.399725,3,7,0,408468,-0.00254893,-0.184752,0.0825251,-0.252563,0.288146,0.672055,2.75547,1.0738,1.9983,-0.788319,-0.510167,-1.089,45.1515,14.3622,43.5759
-408466,0.80103,0.399725,3,15,0,408470,0.0218088,-0.186606,-0.28755,-0.0762491,0.168022,0.727431,2.81905,1.05476,1.81781,-1.05582,-0.875797,-1.17119,45.0482,14.4181,43.6731
-408463,0.945551,0.399725,3,15,0,408475,-0.0256922,-0.177808,-0.104371,-0.0323404,0.283107,0.788523,2.64078,1.08236,1.79313,-0.680746,-0.386508,-0.900799,45.0814,14.4102,42.7453
-408461,0.933216,0.399725,3,15,0,408468,-0.014853,-0.188838,-0.139445,-0.155013,0.227993,0.679477,2.72778,1.08398,1.98126,-0.817753,-0.57826,-1.07832,45.0668,14.3712,43.6318
-408465,0.806928,0.399725,4,15,0,408469,0.0190625,-0.169146,-0.0123158,0.00322456,0.150925,0.809503,2.5473,1.05547,1.87638,-0.96888,-0.781492,-1.28874,45.1035,14.4158,42.8136
-408469,0.75017,0.399725,3,7,0,408474,-0.000269648,-0.178711,-0.018824,-0.126147,0.197639,0.84391,2.57411,1.08079,1.41979,-0.973844,-0.565213,-1.40298,45.1601,14.3986,43.0445
-408467,0.909895,0.399725,3,7,0,408477,0.0073573,-0.198882,-0.167218,-0.0514287,0.422869,0.70329,2.78622,1.11247,1.52003,-1.08004,-0.802965,-1.3339,45.0978,14.408,43.8351
-408466,0.91032,0.399725,3,7,0,408476,-0.00832916,-0.182031,0.0820045,-0.138061,0.132102,0.684818,2.60028,1.098,1.86539,-1.00988,-0.789355,-1.2768,45.175,14.3881,43.6609
-408464,0.961597,0.399725,4,31,0,408472,0.0274613,-0.177769,-0.144626,-0.0316155,0.0870856,0.681346,2.85331,1.0386,1.63667,-1.09086,-0.771917,-1.17783,45.0378,14.374,43.6097
-408462,0.778037,0.399725,3,7,0,408472,-0.00813879,-0.181717,-0.0466002,-0.0397897,0.148665,0.687624,2.801,1.07146,1.75982,-0.988095,-0.621465,-0.935288,45.0982,14.3471,43.4835
-408466,0.93096,0.399725,3,7,0,408469,0.0225905,-0.184272,-0.256996,-0.207916,0.285763,0.729434,2.85132,1.07965,1.6335,-0.904992,-0.725194,-1.57599,45.0325,14.421,43.4805
-408463,0.989401,0.399725,3,15,0,408472,0.0307714,-0.18264,-0.133386,-0.334302,0.173246,0.727939,2.86642,1.05428,1.7653,-0.905687,-0.661437,-1.02609,45.0423,14.4113,43.5586
-408465,0.830942,0.399725,3,7,0,408469,-0.0410705,-0.190845,-0.0399024,-0.054367,0.0607638,0.756432,2.79638,1.04348,1.66756,-0.965514,-0.421209,-1.39875,45.1187,14.3632,43.6533
-408465,0.92612,0.399725,4,31,0,408472,0.0901153,-0.19467,-0.0273854,-0.0291939,0.339821,0.68796,2.54,1.06296,1.63641,-1.05153,-0.839786,-1.44552,45.0588,14.3617,43.9432
-408464,0.979074,0.399725,3,7,0,408469,-0.0282155,-0.176522,-0.0224867,-0.0941733,0.121682,0.706577,2.8408,1.09861,1.71723,-0.810847,-0.486893,-1.03693,45.1538,14.4537,43.1768
-408462,0.959796,0.399725,3,7,0,408469,0.0393624,-0.191771,-0.0945194,-0.137481,0.302426,0.714125,2.75992,1.04086,1.58611,-0.947817,-0.644984,-1.32452,45.0143,14.3754,43.7495
-408460,0.873977,0.399725,2,7,0,408466,0.00479461,-0.186206,-0.0248622,-0.0815828,0.154493,0.72235,2.76132,1.06271,1.90186,-0.91012,-0.688285,-1.26284,45.1128,14.3535,43.5363
-408466,0.702117,0.399725,2,3,0,408468,-0.0326509,-0.186202,0.0300866,-0.0627263,0.238545,0.695192,2.8047,1.0657,1.72,-0.782107,-0.359175,-1.53647,45.0856,14.3734,43.4248
-408474,0.968667,0.399725,3,7,0,408478,0.0634379,-0.191038,-0.152858,-0.19362,-0.0292707,0.670027,2.68966,1.13492,1.82173,-0.587669,-0.205703,-0.380009,45.1488,14.4162,43.6363
-408472,0.838315,0.399725,3,7,0,408483,-0.00377195,-0.204262,-0.0574022,-0.200776,0.0941846,0.658837,2.7694,1.07984,2.45155,-0.407078,-0.219256,-1.12757,45.1486,14.3589,43.9519
-408471,0.943362,0.399725,4,15,0,408483,-0.00604966,-0.193917,-0.102759,-0.0392475,0.272593,0.651305,2.77431,1.04727,1.32669,-1.23424,-1.06782,-0.982533,45.1433,14.4389,44.335
-408471,0.922433,0.399725,3,7,0,408477,0.0422745,-0.185966,-0.0247088,-0.263442,0.0903899,0.767744,2.95809,1.08034,1.86125,-0.824867,-0.495211,-1.65632,45.0493,14.3498,43.3039
-408469,1,0.399725,3,7,0,408480,-0.0132651,-0.204576,0.0142967,-0.354452,0.115112,0.658458,2.68677,1.07314,1.811,-0.787105,-0.575591,-0.645117,45.0961,14.4235,44.373
-408464,0.914098,0.399725,3,7,0,408482,0.0604794,-0.187674,-0.101567,-0.139546,0.280113,0.683481,2.88612,1.07318,1.81392,-0.941867,-0.7214,-0.933915,45.1033,14.4654,43.6463
-408462,0.915743,0.399725,3,15,0,408470,0.0313196,-0.188249,0.008854,-0.0394469,0.213763,0.674544,2.8776,1.02739,1.91734,-0.66142,-0.398257,-0.989876,45.0985,14.3176,43.5437
-408462,0.867449,0.399725,3,7,0,408467,0.0410019,-0.189689,-0.0684477,-0.0972682,0.186005,0.695696,2.78986,1.02597,2.03989,-0.773343,-0.518152,-0.909131,45.0934,14.4268,43.6765
-408464,0.794125,0.399725,3,15,0,408468,0.0135765,-0.182342,-0.0793455,-0.114497,0.125101,0.759709,2.68075,1.09698,2.09512,-0.641409,-0.0822622,-0.884,45.0867,14.3575,42.9275
-408468,0.834449,0.399725,4,15,0,408475,0.0245217,-0.181828,-0.0114786,-0.156001,0.322816,0.674495,2.84736,1.07127,1.27767,-1.31546,-1.37119,-1.61832,45.0391,14.3504,43.8921
-408462,1,0.399725,3,7,0,408472,0.0232084,-0.191211,-0.0801582,-0.135084,0.251769,0.764197,2.74711,1.03258,1.51099,-1.02751,-0.741938,-1.5028,45.0393,14.4244,43.7112
-408469,0.844276,0.399725,4,15,0,408476,-0.00844791,-0.174176,-0.158029,0.0695296,0.201441,0.636239,2.92698,1.09885,2.25273,-0.421375,-0.197614,-0.558024,45.1979,14.3751,42.8846
-408471,0.945955,0.399725,3,7,0,408474,-0.0259257,-0.175928,-0.226619,0.159033,0.221618,0.637373,2.83387,1.08268,2.19346,-0.525601,-0.145056,-0.459755,45.1903,14.3811,42.9923
-408463,0.96148,0.399725,3,7,0,408477,0.0663592,-0.182594,-0.127604,-0.123564,0.2272,0.711321,2.77633,1.07956,1.93629,-0.920418,-0.437923,-1.29724,45.0647,14.3811,43.3457
-408464,0.98818,0.399725,3,15,0,408468,0.00945413,-0.187876,0.13772,-0.10129,0.199115,0.713484,2.76345,1.05984,1.72153,-0.815504,-0.624197,-0.839472,45.2088,14.4002,43.5894
-408464,0.954563,0.399725,3,7,0,408471,0.00552739,-0.17668,0.133919,-0.0547494,0.361476,0.720847,2.61722,1.08941,2.03187,-0.826519,-0.505349,-1.28427,45.0814,14.3925,42.91
-408462,0.972275,0.399725,3,15,0,408470,0.0631008,-0.1913,-0.177484,-0.0404341,0.150882,0.69236,2.8562,1.06994,1.49541,-1.12425,-0.877572,-1.50838,45.1287,14.4062,44.0114
-408463,0.92744,0.399725,4,15,0,408468,0.0109617,-0.189947,0.024069,-0.107624,0.00596546,0.761053,2.57607,1.07956,1.9638,-0.600929,-0.367491,-0.857606,45.0807,14.3766,43.3137
-408465,0.775338,0.399725,3,7,0,408478,0.000824321,-0.192215,0.0388437,-0.121639,-0.109124,0.732199,2.72451,1.09938,1.84284,-0.616134,-0.34029,-0.995445,45.0822,14.3967,43.4743
-408461,0.819283,0.399725,3,7,0,408472,0.0367791,-0.186828,-0.0479639,-0.0868439,0.268488,0.659861,2.83023,1.10252,2.04142,-0.693592,-0.620234,-0.99839,45.0875,14.3934,43.3955
-408465,0.570815,0.399725,4,15,0,408478,0.0350614,-0.198009,0.0212559,-0.161191,0.189265,0.598592,2.98492,1.06345,1.71707,-1.0064,-0.83455,-1.27399,45.0722,14.385,44.3354
-408472,0.456318,0.399725,4,15,0,408479,0.0358417,-0.203722,-0.0538366,-0.277411,0.139047,0.680315,3.07898,1.05684,1.79437,-1.15771,-0.733098,-1.40476,45.0387,14.3159,44.3348
-408469,1,0.399725,4,15,0,408478,0.0223223,-0.203658,0.109297,-0.367294,0.182763,0.623553,2.71831,1.07732,1.57979,-0.932225,-0.616154,-1.25143,45.1078,14.4694,44.564
-408466,0.972125,0.399725,3,7,0,408473,0.0505267,-0.186956,-0.0565018,-0.128565,0.235883,0.79076,2.86642,1.05776,1.73508,-0.877486,-0.777783,-1.22474,45.1054,14.3142,43.3058
-408465,0.971393,0.399725,2,7,0,408473,0.00496957,-0.169384,0.113214,0.113023,0.221363,0.668563,2.77791,1.07173,1.73239,-0.990215,-0.588997,-1.19483,45.0714,14.43,42.987
-408464,0.614757,0.399725,3,7,0,408478,-0.0200414,-0.176997,0.0772442,0.088852,0.323472,0.747944,2.68782,1.09084,1.58167,-0.914791,-0.75729,-1.22063,45.1152,14.3538,42.9276
-408464,0.982675,0.399725,4,15,0,408470,0.0482967,-0.196269,-0.179548,-0.242272,0.116616,0.716391,2.88789,1.07573,1.69111,-0.921189,-0.551704,-0.91312,45.0995,14.3656,43.9316
-408461,0.774488,0.399725,3,7,0,408470,-0.00866174,-0.186929,0.0879564,-0.193873,0.261598,0.702798,2.68129,1.06619,1.89532,-0.7274,-0.427051,-1.17277,45.0755,14.4149,43.4458
-408463,0.862104,0.399725,3,15,0,408468,0.0868257,-0.17866,-0.0558082,0.0919232,0.244004,0.701787,2.77715,1.03758,1.62426,-0.889625,-0.539163,-0.957362,45.0985,14.3913,43.2716
-408461,0.991547,0.399725,4,15,0,408469,-0.00119003,-0.183309,-0.131991,-0.0122781,0.157659,0.765519,2.59479,1.11311,1.89833,-0.840346,-0.544927,-1.23462,45.0992,14.3752,43.1051
-408462,0.717585,0.399725,3,15,0,408466,0.0181805,-0.176294,-0.177784,-0.0990526,0.284816,0.773136,2.54285,1.0928,1.68474,-0.942863,-0.719225,-1.12057,45.1116,14.3901,43.1032
-408463,0.768632,0.399725,3,15,0,408472,0.0318308,-0.177239,-0.189104,-0.102614,0.284045,0.719066,2.59704,1.10711,1.77148,-0.95964,-0.825575,-0.953809,45.1174,14.3862,43.2801
-408468,0.745827,0.399725,4,15,0,408472,3.97895e-05,-0.178194,0.1294,-0.168473,0.159338,0.721137,2.91796,1.00752,1.60602,-1.18149,-0.817976,-1.0259,45.0927,14.3692,43.6056
-408468,0.800662,0.399725,3,15,0,408476,-0.0408871,-0.188003,-0.0938069,0.0163681,0.119769,0.723782,2.83478,1.06554,1.73499,-0.659535,-0.569552,-1.60377,45.0834,14.4051,43.4043
-408460,0.984756,0.399725,3,7,0,408473,0.0147861,-0.186922,-0.182265,-0.0469483,0.154606,0.710959,2.76485,1.05588,1.767,-0.936142,-0.683797,-1.04912,45.1137,14.3989,43.673
-408462,0.927972,0.399725,3,7,0,408465,-0.00390639,-0.1844,-0.0467052,-0.1502,0.279179,0.778695,2.74843,1.07336,1.62546,-1.03588,-0.694822,-1.51602,45.1657,14.3803,43.4197
-408462,0.952519,0.399725,4,15,0,408468,0.0228983,-0.180245,0.00943409,-0.137553,0.28072,0.692683,2.78258,1.05969,1.82858,-1.01657,-0.688305,-1.52781,45.0825,14.4207,43.4913
-408464,0.934263,0.399725,4,15,0,408470,0.0467076,-0.19347,-0.0534246,-0.227456,0.219329,0.72846,2.64625,1.10256,1.84882,-0.873042,-0.479487,-1.20985,44.9961,14.3519,43.5469
-408465,0.993887,0.399725,3,15,0,408469,-0.0261054,-0.183102,-0.0803885,-0.0209258,0.144416,0.708479,2.85619,1.07574,2.00895,-0.619778,-0.243633,-1.20813,45.2124,14.3899,43.2505
-408465,0.802538,0.399725,3,7,0,408472,-0.0214992,-0.184757,-0.119941,-0.0105883,0.130733,0.698646,2.84942,1.06806,1.88341,-0.64018,-0.450731,-1.00701,45.2381,14.4067,43.463
-408462,0.956601,0.399725,3,7,0,408472,0.0605484,-0.188862,0.0282173,-0.163103,0.257601,0.686705,2.87713,1.05143,2.11354,-0.526078,-0.388676,-0.739409,45.0476,14.3957,43.3316
-408461,0.882678,0.399725,3,15,0,408468,0.0386247,-0.19449,-0.0604799,-0.141648,0.244222,0.706536,2.70442,1.10303,1.83108,-0.692107,-0.473079,-1.1257,45.0543,14.3726,43.5264
