# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_6b7267a81a6_model
# start_datetime = 2023-03-30 08:01:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpO6pATb/standata-6b7446d01e8.json
# init = 2 (Default)
# random
#   seed = 1498873134
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-202303300801-1-645afd.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-profile-202303300801-1-6a414b.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,Intercept,sigma,b_Intercept
# Adaptation terminated
# Step size = 0.400018
# Diagonal elements of inverse mass matrix:
# 0.000847122, 7.77607e-05, 0.00985608, 0.0197089, 0.00983852, 0.00151633, 0.0135105, 0.00108581, 0.0425844, 0.0360419, 0.0421492, 0.0590364, 0.00215368, 1.54924e-05
-408463,0.902332,0.400018,3,7,0,408466,0.0852181,-0.185277,-0.0350255,-0.140373,0.238168,0.736418,2.61491,1.1035,2.08281,-0.650371,-0.530036,-1.06262,45.1097,14.3762,43.1791
-408462,0.947502,0.400018,3,7,0,408468,-0.0381492,-0.188018,-0.0844084,-0.0975534,0.368572,0.697115,2.68222,1.07664,1.71591,-0.915203,-0.595454,-1.07395,45.1047,14.4064,43.5709
-408463,0.850934,0.400018,3,15,0,408469,0.0294682,-0.183196,0.136075,-0.0569069,0.0679595,0.750536,2.74131,1.04945,1.85759,-0.917962,-0.608517,-1.39308,45.0953,14.3575,43.3527
-408460,0.954673,0.400018,3,7,0,408467,-0.00879473,-0.185565,-0.153339,-0.106827,0.282854,0.759545,2.70331,1.04934,1.71242,-0.819619,-0.598612,-1.11476,45.0567,14.4109,43.3452
-408462,0.830201,0.400018,3,7,0,408466,0.0226829,-0.185781,0.0636064,-0.176149,0.163092,0.664318,2.95371,1.07142,1.87791,-0.881783,-0.514526,-1.29979,45.1079,14.3627,43.6265
-408466,0.761703,0.400018,4,15,0,408471,0.0203227,-0.19827,-0.129116,-0.300855,0.264188,0.74157,2.84736,1.01717,1.63084,-0.965105,-0.609337,-1.07831,45.0001,14.4254,43.992
-408464,0.982742,0.400018,3,7,0,408472,0.0231359,-0.181415,-0.0695685,-0.197858,0.211456,0.713689,3.09132,1.00669,1.76512,-0.876609,-0.589082,-1.20824,45.0663,14.3455,43.5003
-408463,0.808562,0.400018,4,15,0,408470,0.029745,-0.19264,-0.0964833,-0.244659,0.151575,0.689953,3.03695,1.01734,1.71074,-0.901582,-0.607317,-1.08474,45.1441,14.3657,44.0644
-408463,0.88605,0.400018,3,7,0,408469,0.0543217,-0.204706,0.0150053,-0.208411,0.121999,0.704311,2.86772,1.03449,1.65548,-0.861718,-0.561423,-1.08588,45.0598,14.3967,44.2015
-408461,0.952942,0.400018,3,7,0,408467,0.0462825,-0.18077,0.0296352,-0.230369,0.193655,0.704658,2.84383,1.06129,1.9979,-0.806847,-0.452774,-1.2314,45.0897,14.3795,43.3532
-408463,0.721662,0.400018,3,7,0,408474,0.034724,-0.189454,-0.0921695,-0.0352713,0.267178,0.675324,2.54623,1.08952,2.03223,-0.672138,-0.603139,-0.931213,45.0912,14.3607,43.5232
-408461,0.984996,0.400018,4,15,0,408468,0.0167,-0.184869,-0.0687142,-0.0992388,0.13921,0.73805,2.83889,1.00763,1.62176,-1.11292,-0.721661,-1.26417,45.1112,14.3793,43.7756
-408469,0.761797,0.400018,3,7,0,408472,0.0273158,-0.194297,0.00997374,-0.361436,0.380788,0.655157,2.77077,1.09237,1.55186,-1.34975,-1.05996,-1.57885,45.1157,14.4822,44.3624
-408469,0.956823,0.400018,4,15,0,408475,0.0559587,-0.197147,0.137688,-0.0511816,0.226485,0.689126,2.85057,1.0338,1.47005,-0.869535,-0.815777,-1.29866,45.0927,14.3021,43.9681
