# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_6b744330bda_model
# start_datetime = 2023-03-30 08:11:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpO6pATb/standata-6b74b805b47.json
# init = 2 (Default)
# random
#   seed = 549394854
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-202303300811-2-895f5d.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-profile-202303300811-2-0f71b0.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,Intercept,sigma,b_Intercept
-408463,0.99468,0.34908,3,7,0,408470,-0.0211072,-0.185962,-0.0921815,0.0392406,0.210186,0.745016,2.92982,1.01432,1.90783,-0.711554,-0.393208,-1.03229,45.0943,14.3653,43.242
-408464,0.85707,0.34908,3,7,0,408470,0.0306563,-0.186509,-0.06483,-0.0784867,0.280294,0.784586,2.90554,1.00528,1.79885,-0.715801,-0.327698,-0.958267,45.0829,14.3763,43.1784
-408464,0.912788,0.34908,3,7,0,408473,0.0264984,-0.186474,-0.071586,-0.0128963,0.347926,0.750656,2.85936,1.00632,1.82572,-0.625238,-0.386217,-1.01168,45.1123,14.356,43.2302
-408461,1,0.34908,4,15,0,408467,0.0135195,-0.194127,0.0204431,-0.239124,0.159318,0.729909,2.75423,1.102,1.61694,-0.884356,-0.541677,-1.1925,45.0831,14.3699,43.684
-408463,0.975694,0.34908,4,15,0,408467,0.0083819,-0.192051,0.0389493,-0.254211,0.44638,0.718845,2.7855,1.01133,1.61401,-1.09154,-0.851035,-1.43444,45.0961,14.4198,43.9748
-408463,0.879189,0.34908,4,15,0,408472,0.0378896,-0.194091,-0.160738,-0.040904,0.0954668,0.637024,2.76186,1.12474,1.59361,-1.03018,-0.759992,-1.13937,45.1204,14.3672,44.059
-408462,0.680905,0.34908,3,7,0,408470,0.0110214,-0.192316,-0.0955905,0.0373706,0.253456,0.672131,2.81855,1.07971,1.66478,-0.883411,-0.782278,-1.42916,45.1176,14.4123,43.767
-408461,0.992123,0.34908,4,15,0,408465,0.0135539,-0.190396,-0.00924775,-0.129709,0.253798,0.784294,2.67707,1.05536,1.43425,-1.23648,-0.950863,-1.58434,45.09,14.3844,43.7473
-408467,0.784872,0.34908,4,15,0,408473,-0.0148935,-0.166143,-0.15644,0.0530304,0.24202,0.810447,2.65809,0.999074,1.77572,-0.80102,-0.689253,-1.17346,45.0264,14.3915,42.663
-408465,0.871507,0.34908,3,7,0,408474,0.0014962,-0.178765,-0.0569969,0.0531452,0.269942,0.835643,2.73713,1.02923,1.58052,-0.966266,-0.619129,-1.0501,45.0889,14.4229,42.8916
-408466,0.943373,0.34908,3,15,0,408474,-0.00938812,-0.182562,0.118354,-0.1491,0.333611,0.723959,2.70014,1.02018,1.69508,-1.03064,-0.890011,-1.15721,45.0002,14.3749,43.495
-408465,0.890145,0.34908,4,15,0,408473,0.0144776,-0.190075,-0.0803889,0.0136335,0.381404,0.695624,2.75353,1.12562,1.85989,-0.801838,-0.598793,-0.821845,45.0438,14.3799,43.1984
-408466,0.977364,0.34908,4,15,0,408471,0.0518849,-0.184247,-0.00862464,-0.0666348,0.0849872,0.751967,2.96435,1.06703,1.75005,-0.806096,-0.506316,-1.46267,45.1529,14.4266,43.3011
-408464,0.952677,0.34908,3,15,0,408475,0.0539714,-0.186271,-0.174937,-0.0941385,0.157866,0.638426,2.78395,1.06335,1.66796,-1.08149,-0.72791,-1.46751,45.0604,14.382,44
-408462,0.982531,0.34908,4,15,0,408470,5.781e-05,-0.178914,0.0219333,-0.278984,0.300367,0.744601,2.6474,1.04255,1.69153,-0.94003,-0.740344,-1.35602,45.1416,14.3749,43.5065
-408465,0.937564,0.34908,3,15,0,408469,0.0089187,-0.186631,0.0634859,-0.0902843,0.458664,0.739888,2.91926,1.02644,1.86277,-0.924411,-0.589877,-1.05265,45.0576,14.3688,43.2546
-408463,0.866677,0.34908,4,15,0,408469,-0.00195104,-0.18703,-0.0964498,-0.0293615,0.116601,0.696418,2.71688,1.1378,1.57981,-1.2281,-0.803409,-1.41196,45.1147,14.3619,43.688
-408462,0.994236,0.34908,3,15,0,408467,0.0650371,-0.184079,-0.101264,-0.0992371,0.356064,0.702728,2.83367,1.02141,1.77866,-0.933878,-0.500719,-1.14611,45.1433,14.4077,43.5934
-408469,0.777007,0.34908,3,7,0,408475,-0.0527252,-0.183664,0.115601,-0.117465,-0.0642306,0.714517,2.67257,1.09746,1.66561,-1.09418,-0.609701,-1.214,45.1404,14.3787,43.6526
-408469,0.953944,0.34908,4,15,0,408475,0.0965498,-0.190325,-0.195787,-0.104341,0.51088,0.678934,2.77733,1.02045,1.66983,-1.08848,-0.968992,-1.2629,45.0601,14.3729,43.9507
-408465,0.965928,0.34908,3,15,0,408476,0.110613,-0.190904,-0.0270101,-0.0195932,0.3088,0.718156,2.70906,1.09253,1.47657,-1.20745,-0.904256,-1.46315,45.1075,14.3558,43.7441
-408463,0.947224,0.34908,4,15,0,408469,0.0334912,-0.187303,-0.0272154,-0.280037,0.340863,0.663292,2.69351,1.09064,1.75155,-1.01791,-0.807999,-1.20713,45.091,14.4431,43.8475
-408460,0.801762,0.34908,3,7,0,408467,0.0298496,-0.194292,-0.0664682,-0.186211,0.200932,0.689408,2.82446,1.07415,1.57839,-1.05509,-0.769187,-1.19078,45.1226,14.3456,44.0438
-408467,0.757261,0.34908,3,7,0,408471,-0.0600351,-0.182611,0.0840754,-0.145967,0.187424,0.651609,2.78257,1.12154,1.76922,-0.920112,-0.61849,-1.50622,45.0745,14.4048,43.4886
-408466,0.785586,0.34908,4,15,0,408479,0.0760188,-0.17185,-0.052696,-0.161343,0.344509,0.775121,2.74197,1.05087,1.90979,-0.64439,-0.327325,-1.14391,45.1053,14.4131,42.7267
-408462,0.969974,0.34908,4,15,0,408473,0.00044455,-0.192779,0.0278713,-0.00589595,0.178171,0.668385,2.93352,1.08005,1.54572,-0.946353,-0.611099,-1.14928,45.0953,14.395,43.7482
-408461,0.825786,0.34908,3,7,0,408470,-0.00806152,-0.179458,-0.00334987,-0.0409245,0.306973,0.702719,2.648,1.05333,1.5821,-1.01584,-0.800252,-1.50126,45.1262,14.3779,43.5285
-408461,0.789316,0.34908,4,15,0,408468,0.0493837,-0.188381,-0.102508,-0.301805,0.181231,0.67779,2.78078,1.06208,1.60132,-1.01293,-0.708344,-1.34437,45.08,14.3833,44.024
-408463,0.875685,0.34908,4,15,0,408468,0.0148589,-0.184005,0.000347427,-0.157137,0.327952,0.776574,2.89541,1.05539,1.88585,-0.770147,-0.484298,-1.14952,45.1322,14.3812,43.0989
-408465,0.851469,0.34908,3,7,0,408471,0.0250128,-0.187041,-0.0367126,0.00373297,0.0894945,0.638383,2.94229,1.02219,1.64001,-1.08615,-0.772449,-1.21121,45.0799,14.4077,44.0192
-408466,0.994577,0.34908,4,15,0,408472,-0.00294624,-0.187019,-0.0410133,-0.172106,0.340729,0.7482,2.3846,1.07592,1.6007,-1.01419,-0.908205,-1.19293,45.1111,14.4221,43.6746
-408463,0.984884,0.34908,3,7,0,408469,0.00357852,-0.18856,-0.117678,-0.0459949,0.300388,0.796527,2.55011,1.05644,1.59016,-1.06039,-0.747678,-1.411,45.1366,14.4182,43.5235
-408467,0.597946,0.34908,4,15,0,408471,0.0352594,-0.190307,0.0819373,-0.165709,0.212678,0.658989,2.9469,1.07051,1.55841,-0.715559,-0.737524,-1.33888,45.0662,14.4105,43.7282
-408464,0.943749,0.34908,4,15,0,408476,0.0256137,-0.172259,-0.168658,0.100808,0.236026,0.736353,2.61825,1.0768,1.65856,-0.815352,-0.633875,-1.38672,45.1375,14.4359,42.9943
-408468,0.747214,0.34908,4,15,0,408475,0.00190946,-0.182239,0.0777818,-0.397687,0.238009,0.670135,2.85386,1.04985,2.15871,-0.701228,-0.376426,-0.959701,45.0625,14.4237,43.4973
-408466,0.996315,0.34908,3,7,0,408475,0.034705,-0.184316,0.0807607,0.182883,0.0909835,0.727545,2.7651,1.08018,2.09288,-0.455265,-0.0695426,-0.826129,45.1245,14.357,42.7969
-408463,0.983397,0.34908,3,7,0,408470,-0.00631151,-0.178441,0.00324589,-0.138656,0.037988,0.742997,2.63395,1.0513,2.00607,-0.750968,-0.457802,-0.910992,45.1118,14.4156,43.2558
-408465,0.9806,0.34908,4,15,0,408469,0.0149666,-0.189146,0.176118,-0.0764275,0.0909789,0.713722,2.88278,1.08859,1.52519,-1.02677,-0.63947,-1.51504,45.0715,14.3978,43.5698
-408463,0.803585,0.34908,4,15,0,408473,0.0134699,-0.18872,-0.120656,-0.301063,0.433976,0.761775,2.61962,1.05434,1.79679,-1.0087,-0.692156,-1.1834,45.165,14.3832,43.6957
-408462,0.912341,0.34908,4,15,0,408470,0.0376061,-0.187341,0.195406,-0.0884941,0.21534,0.697084,2.82643,1.07212,2.01153,-0.685621,-0.462021,-0.955013,45.1013,14.3877,43.2844
-408460,0.931046,0.34908,4,15,0,408467,0.0253477,-0.17872,0.0434001,-0.0280455,0.122853,0.698213,2.70914,1.0973,1.63376,-0.954123,-0.706876,-1.35769,45.1164,14.3541,43.3622
-408465,0.812563,0.34908,3,7,0,408470,0.022951,-0.175519,-0.105651,0.170787,0.444381,0.712667,2.72204,1.05132,1.97625,-0.694485,-0.627335,-0.922465,45.1697,14.4123,42.8953
-408461,0.965767,0.34908,3,15,0,408470,-0.000559249,-0.176812,-0.0676387,0.0897148,0.306946,0.709575,2.6438,1.09676,1.96856,-0.63309,-0.437727,-0.995837,45.1458,14.3959,42.8705
-408462,0.736775,0.34908,4,15,0,408469,-0.0084827,-0.180387,-0.0896571,0.00702615,-0.030434,0.713025,2.74023,1.10209,1.91642,-0.68102,-0.420523,-1.0678,45.0927,14.393,43.1541
-408462,0.886354,0.34908,4,15,0,408471,0.0624774,-0.186493,0.0354391,-0.277193,0.331945,0.732657,2.71629,1.04011,2.10852,-0.658388,-0.410659,-0.745309,45.1027,14.3949,43.3545
-408467,0.596035,0.34908,4,15,0,408474,0.0390593,-0.175222,-0.0207592,0.316096,0.218175,0.739525,2.76573,1.07594,1.56914,-0.879806,-0.597238,-1.3828,45.1612,14.3798,42.8602
-408464,0.99424,0.34908,3,7,0,408472,0.0422417,-0.17399,-0.0189214,0.00362037,0.124168,0.691514,2.83875,1.01636,1.74133,-0.905083,-0.748492,-1.06305,45.1197,14.4043,43.4078
-408467,0.727417,0.34908,4,15,0,408474,0.0198894,-0.184968,-0.0672117,0.0122066,0.257,0.726721,2.6874,1.11096,1.47861,-0.869191,-0.4658,-1.36489,45.1223,14.3507,43.2734
-408463,0.937416,0.34908,3,7,0,408474,0.00154328,-0.185788,-0.121699,-0.0685283,0.182567,0.753995,2.56697,1.05695,1.80438,-0.994386,-0.4447,-1.32701,45.1111,14.3911,43.5155
-408464,0.996449,0.34908,4,15,0,408467,0.0321108,-0.172989,0.0964824,0.0259448,0.261764,0.715583,2.8041,1.0577,1.95996,-0.857506,-0.340914,-0.748652,45.1073,14.3702,42.8415
-408466,0.916683,0.34908,3,15,0,408474,0.0134787,-0.193923,-0.19675,-0.0861488,0.063881,0.72852,2.81336,1.02696,1.81017,-0.829814,-0.613992,-1.4007,45.0163,14.4171,43.8244
-408465,0.897359,0.34908,4,15,0,408475,0.0530341,-0.199169,0.0589258,-0.0156518,0.227897,0.733747,2.58142,1.08473,1.45041,-1.17138,-0.932925,-1.58865,45.1629,14.4014,44.0605
-408462,0.987672,0.34908,3,7,0,408469,0.00828612,-0.187742,-0.0540889,-0.345638,0.143932,0.694177,2.80988,1.08067,1.61225,-1.08474,-0.73123,-1.32611,45.1673,14.3741,44.034
-408465,0.774446,0.34908,3,15,0,408470,0.0357136,-0.190902,-0.00605055,-0.266153,0.229586,0.708785,2.90197,1.06785,1.60211,-0.847097,-0.656615,-1.08934,45.1594,14.4778,43.7946
-408464,0.991116,0.34908,3,15,0,408470,-0.0195856,-0.184939,-0.190679,-0.105845,0.0839445,0.711008,2.81848,1.0576,1.92145,-0.883068,-0.443047,-1.08426,45.0995,14.3233,43.5648
-408461,0.955374,0.34908,4,15,0,408470,0.0174428,-0.182212,-0.0318877,-0.112345,0.312991,0.710053,2.59455,1.0991,1.64058,-1.11747,-0.785969,-1.37195,45.0491,14.3846,43.4615
-408460,0.940928,0.34908,4,15,0,408464,-0.0102658,-0.189429,-0.0969632,-0.203912,0.210486,0.686217,2.85121,1.09193,2.03193,-0.671272,-0.459869,-1.02266,45.0961,14.3607,43.5065
-408462,0.922783,0.34908,4,15,0,408465,0.0707932,-0.185494,0.0400116,0.00302848,0.208037,0.683834,2.80223,1.05599,2.05518,-0.565773,-0.403981,-0.793434,45.1418,14.4076,43.2878
-408463,0.916756,0.34908,4,15,0,408469,-0.0371289,-0.188191,-0.142455,-0.110443,0.141092,0.769796,2.66152,1.06297,2.02111,-0.621444,-0.426798,-1.07465,45.0504,14.4098,43.2393
-408464,0.84307,0.34908,4,15,0,408472,0.070583,-0.196702,-0.0741575,-0.216544,0.289335,0.752807,2.51158,1.06218,1.6528,-0.992379,-0.876707,-1.19193,45.1301,14.4234,43.9939
-408469,0.703429,0.34908,3,7,0,408476,0.111616,-0.182042,-0.0684597,-0.190031,0.254421,0.726139,2.57222,1.06004,1.77185,-0.983787,-0.595462,-1.52708,45.1102,14.4427,43.5838
-408466,0.846286,0.34908,3,15,0,408480,-0.050647,-0.169595,-0.0358575,0.235987,0.206259,0.72172,2.87385,1.02899,1.92056,-0.787318,-0.587513,-1.1296,45.0945,14.4007,42.7556
-408463,0.978672,0.34908,4,15,0,408473,0.0250581,-0.186114,-0.0943442,-0.252438,0.169714,0.827663,2.58776,1.04757,1.82962,-0.938608,-0.735157,-1.18446,45.0937,14.3832,43.4168
-408463,0.905444,0.34908,4,15,0,408469,0.014493,-0.180814,0.00288575,0.012999,0.228424,0.633702,2.92576,1.09817,1.92946,-0.685036,-0.457242,-0.786619,45.1103,14.3896,43.2159
-408465,0.950932,0.34908,4,15,0,408471,0.00469698,-0.180234,-0.139095,-0.0645691,0.380383,0.636867,2.83303,1.10661,1.53568,-1.16263,-1.04639,-1.61612,45.1539,14.4008,43.7521
-408463,0.844362,0.34908,3,7,0,408470,0.0384241,-0.185864,-0.116328,0.0181367,0.238958,0.687757,2.73639,1.11285,1.57178,-1.19174,-0.757868,-1.24208,45.0242,14.3964,43.5298
-408469,0.592205,0.34908,4,15,0,408477,0.0269844,-0.18399,0.0522065,-0.159417,0.253806,0.761734,2.83171,1.09105,1.73448,-0.646056,-0.663715,-0.722549,45.1745,14.3986,43.1088
-408467,0.925408,0.34908,3,7,0,408477,0.0232004,-0.181806,-0.134676,-0.22289,0.25539,0.650851,2.81398,1.03749,2.03344,-0.76388,-0.343934,-1.30239,45.1054,14.4302,43.6622
-408465,1,0.34908,3,7,0,408470,0.00628895,-0.183045,-0.105812,0.0385381,0.140025,0.782032,2.73601,1.07784,1.89538,-0.917953,-0.596586,-0.809878,45.1198,14.3366,43.0896
-408466,0.972469,0.34908,3,7,0,408475,-0.0666442,-0.180208,0.0663616,-0.0904275,0.168169,0.695413,2.61481,1.09299,1.61037,-0.849026,-0.592477,-1.29701,45.1068,14.3729,43.3934
-408461,0.840269,0.34908,3,7,0,408472,0.0301124,-0.189075,-0.16809,-0.154311,0.287374,0.714396,2.64128,1.09747,1.95042,-0.909571,-0.748518,-1.08176,45.0743,14.4056,43.5669
-408461,0.923912,0.34908,4,15,0,408467,0.00452141,-0.191439,0.11496,-0.290648,0.209995,0.733386,2.70649,1.05812,1.77277,-1.02306,-0.778998,-1.20767,45.0942,14.3838,43.8249
-408459,0.891336,0.34908,3,7,0,408466,0.0373217,-0.188312,0.0188402,-0.124336,0.263561,0.699344,2.78426,1.03913,1.93644,-0.696106,-0.419455,-1.09439,45.0936,14.3991,43.5043
-408461,0.816835,0.34908,3,7,0,408468,0.0441744,-0.189636,0.0111797,-0.153983,0.176304,0.668195,2.83427,1.04846,1.94666,-0.755215,-0.329496,-1.18541,45.0814,14.3898,43.6862
-408462,0.954257,0.34908,4,15,0,408464,0.0263078,-0.188104,-0.0207807,-0.0683715,0.190274,0.660055,2.83529,1.04593,1.8475,-0.643484,-0.410802,-1.24132,45.0889,14.3533,43.6163
-408461,0.897355,0.34908,3,15,0,408467,0.0259783,-0.18584,-0.0438104,-0.297997,0.225281,0.69321,2.74576,1.05284,1.78266,-0.95091,-0.530792,-1.11779,45.0744,14.3967,43.7621
-408466,0.928935,0.34908,3,7,0,408470,0.0430681,-0.191801,-0.05185,-0.120995,0.199516,0.693923,2.8076,1.13548,1.8781,-0.693528,-0.561907,-1.23686,45.207,14.3795,43.5363
-408464,0.995304,0.34908,4,15,0,408469,0.0596393,-0.180397,-0.0455949,-0.0228668,0.281981,0.70899,2.616,1.03346,1.94038,-0.644422,-0.541346,-0.786316,45.0462,14.3933,43.1938
-408463,0.989444,0.34908,3,7,0,408469,-0.000903339,-0.19028,-0.0851394,-0.176275,0.249307,0.707647,2.98137,1.06229,2.07414,-0.567549,-0.244038,-0.902621,45.1332,14.3604,43.3722
-408463,0.950002,0.34908,4,15,0,408468,0.00856757,-0.177585,0.11942,-0.103802,0.127555,0.742563,2.64083,1.04578,1.54391,-1.11499,-0.856832,-1.47707,45.075,14.3661,43.4715
-408463,0.897639,0.34908,3,7,0,408470,0.0178654,-0.190406,0.135577,-0.124317,0.0982496,0.741079,2.81399,1.06786,1.62837,-0.996782,-0.582608,-1.54109,45.1247,14.4125,43.6531
-408469,0.968723,0.34908,4,15,0,408475,0.00451401,-0.179673,-0.235876,0.0232457,0.342956,0.769983,2.78639,1.03105,2.415,-0.286339,0.0597866,-0.755144,45.0635,14.3829,42.5248
-408464,0.901071,0.34908,4,15,0,408478,0.0143541,-0.196634,0.146045,-0.0426106,0.113557,0.680587,2.72747,1.10014,1.84508,-0.819675,-0.636947,-1.34063,45.14,14.4159,43.7966
-408463,0.906883,0.34908,3,15,0,408471,0.0282807,-0.178259,0.0984547,-0.131582,0.3308,0.695449,2.63045,1.10764,1.63118,-1.04093,-0.765878,-1.41342,45.1235,14.3562,43.359
-408466,0.884301,0.34908,4,15,0,408472,0.0216241,-0.196056,-0.0922913,-0.245256,0.0840452,0.778185,2.83209,1.00598,1.90221,-0.582648,-0.33414,-0.653565,45.0617,14.3877,43.625
-408463,0.855897,0.34908,4,15,0,408472,0.0662485,-0.187211,-0.00725717,-0.046704,0.212615,0.734702,2.53222,1.07623,1.50196,-1.16371,-1.04132,-1.42682,45.1375,14.4219,43.7986
-408463,0.950404,0.34908,4,15,0,408469,0.0569366,-0.193781,-0.13397,-0.100871,0.108334,0.728199,2.74854,1.09585,1.37802,-1.13619,-0.839895,-1.3897,45.0616,14.3696,43.9031
-408464,0.996029,0.34908,4,15,0,408467,0.0646859,-0.178457,-0.104344,0.134449,-0.00443065,0.710869,2.75985,1.04769,1.92822,-0.698797,-0.389238,-0.968499,45.0993,14.3673,43.1622
-408462,0.958423,0.34908,4,15,0,408467,-0.0233692,-0.183288,0.00837056,-0.239385,0.381966,0.741526,2.7553,1.05201,1.83313,-0.794504,-0.629225,-0.984995,45.1539,14.3814,43.363
-408461,0.9273,0.34908,3,15,0,408467,0.0387675,-0.183682,-0.136992,-0.191994,0.164709,0.708588,2.76234,1.1092,1.82682,-0.910971,-0.533912,-1.14139,45.0597,14.4198,43.4106
-408467,0.808835,0.34908,3,15,0,408474,0.124626,-0.175886,-0.0309984,0.146017,0.273095,0.683444,2.81508,1.08015,2.01977,-0.697775,-0.454628,-1.02963,45.0591,14.3915,42.8317
-408462,0.9979,0.34908,3,15,0,408471,-0.0356485,-0.183683,0.0793016,0.0172211,0.186978,0.688028,2.721,1.08031,1.68416,-0.917925,-0.699704,-1.17697,45.142,14.3883,43.4858
-408463,0.831297,0.34908,4,15,0,408468,0.086272,-0.18832,-0.204358,-0.100264,0.220784,0.712001,2.81779,1.08081,1.82598,-0.872728,-0.666685,-1.35667,45.0635,14.3823,43.5516
-408462,0.849721,0.34908,3,15,0,408471,0.0267769,-0.1898,-0.0713622,0.0279402,0.185772,0.681943,2.61862,1.09049,1.92686,-0.634801,-0.410522,-0.741782,45.1351,14.3558,43.4575
-408464,0.957196,0.34908,3,7,0,408466,0.0129219,-0.179315,0.0451719,-0.0644972,0.123851,0.672181,2.83665,1.11043,2.16724,-0.623317,-0.258587,-1.09756,45.1114,14.4351,43.0399
-408462,0.990502,0.34908,3,7,0,408468,0.0643696,-0.187998,-0.0673414,-0.135449,0.175533,0.752792,2.69615,1.04668,1.89873,-0.684815,-0.386854,-0.794174,45.1587,14.3519,43.4348
-408463,0.674321,0.34908,4,15,0,408474,-0.0259226,-0.189805,-0.0299236,0.0793502,0.283766,0.677085,2.70849,1.07116,1.58805,-1.15866,-0.799481,-1.32827,45.0455,14.397,43.7342
