# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_6b7e74943c_model
# start_datetime = 2023-03-30 08:16:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpO6pATb/standata-6b76b52411c.json
# init = 2 (Default)
# random
#   seed = 708574377
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-202303300816-1-3ff3cc.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-profile-202303300816-1-42cd99.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,Intercept,sigma,b_Intercept
# Adaptation terminated
# Step size = 0.369919
# Diagonal elements of inverse mass matrix:
# 0.000978229, 5.9292e-05, 0.00945803, 0.0159232, 0.00992416, 0.00142699, 0.0128415, 0.00104666, 0.0416525, 0.0315736, 0.0370257, 0.0532227, 0.00242375, 1.5075e-05
-408460,0.973792,0.369919,4,15,0,408464,0.00256703,-0.187862,-0.117152,-0.121993,0.194434,0.79122,2.71142,1.06159,1.78982,-0.807568,-0.669702,-1.25383,45.1145,14.3722,43.3635
-408463,0.912003,0.369919,4,15,0,408467,0.071552,-0.190721,-0.0636479,-0.0121479,0.31459,0.675594,2.91029,1.06196,1.60002,-1.13979,-0.694271,-1.36357,45.1093,14.3919,43.818
-408464,0.924227,0.369919,3,15,0,408469,0.0441277,-0.176839,0.0439051,-0.00804505,0.400867,0.667983,2.83443,1.05488,1.71214,-1.00623,-0.942279,-1.46642,45.0893,14.3912,43.3743
-408465,0.800139,0.369919,3,7,0,408476,0.0018352,-0.187306,0.128269,0.0740693,0.135511,0.674649,2.60769,1.14109,1.64914,-0.887401,-0.748471,-1.21234,45.0987,14.3884,43.4167
-408463,0.852841,0.369919,3,15,0,408474,-0.00192175,-0.187759,-0.0220266,-0.237416,0.210249,0.724634,2.87697,1.00339,2.06462,-0.522251,-0.423613,-0.914117,45.1167,14.3875,43.5143
-408463,0.820819,0.369919,4,15,0,408469,-0.019419,-0.192912,-0.0633987,-0.133753,0.160553,0.721057,2.67439,1.11677,1.40256,-1.15958,-0.683721,-1.50077,45.0871,14.3942,43.841
-408465,0.934594,0.369919,4,15,0,408470,0.0513629,-0.187727,-0.186225,-0.0532243,0.105829,0.680788,2.71299,1.11047,1.4891,-1.03617,-0.95303,-1.26197,45.0788,14.3424,43.8275
-408466,0.881113,0.369919,4,15,0,408474,-0.0272076,-0.186564,0.0617904,-0.0999234,0.257029,0.770701,2.91435,1.06129,1.78278,-0.76951,-0.682073,-1.27119,45.0927,14.3511,43.1719
-408464,0.991398,0.369919,3,15,0,408472,0.00728663,-0.172515,-0.127215,-0.178894,0.30757,0.710075,2.90316,1.05371,1.62432,-1.06807,-0.698551,-1.19693,45.1177,14.4343,43.326
-408467,0.968462,0.369919,3,7,0,408471,0.0368079,-0.188546,0.0743575,0.154543,0.0722225,0.745348,2.55022,1.07673,1.56425,-0.985536,-0.659855,-1.43072,45.1644,14.3446,43.5327
-408460,0.978086,0.369919,3,7,0,408472,-0.0185641,-0.18198,-0.0977014,-0.177661,0.196973,0.784502,2.7001,1.08619,1.69683,-0.937686,-0.70786,-1.1676,45.1246,14.3944,43.2728
-408463,0.869583,0.369919,3,7,0,408466,-0.0105668,-0.190961,0.113604,-0.208756,0.182694,0.778394,2.62273,1.03023,1.83551,-0.8424,-0.498067,-1.24422,45.0349,14.3887,43.5046
-408463,0.941994,0.369919,4,15,0,408470,0.0276448,-0.18661,0.164099,-0.136149,0.2045,0.757697,2.79295,1.02526,1.43728,-1.05197,-0.915366,-1.26288,45.1534,14.3781,43.7041
-408462,0.820392,0.369919,4,15,0,408471,0.00395193,-0.194395,-0.204765,-0.183553,0.275279,0.691638,2.72088,1.0833,1.84106,-0.881653,-0.558658,-0.904638,45.0496,14.3663,43.7867
-408463,0.979162,0.369919,4,15,0,408466,0.00184632,-0.184161,-0.13955,-0.30649,0.258524,0.743817,2.80431,1.05262,1.78334,-0.965683,-0.546168,-1.40245,45.0325,14.4002,43.5207
-408459,0.75245,0.369919,3,7,0,408469,0.0481197,-0.188607,-0.012259,-0.169907,0.16869,0.733075,2.78539,1.07246,1.7178,-0.920981,-0.67407,-1.23927,45.0542,14.402,43.5548
-408461,0.897614,0.369919,3,7,0,408464,0.020927,-0.197256,0.00355688,-0.193642,0.23679,0.712903,2.68048,1.04972,1.79299,-0.903877,-0.578872,-1.33007,45.0413,14.4041,43.9074
-408463,0.7917,0.369919,3,15,0,408468,0.0339252,-0.187465,-0.107344,-0.186095,0.178886,0.668486,2.91699,1.0649,1.7489,-0.762037,-0.597659,-1.24439,45.0098,14.3545,43.6424
-408462,0.987014,0.369919,4,15,0,408467,0.017978,-0.177225,-0.027361,0.0611564,0.124913,0.708175,2.78969,1.03966,1.59789,-0.841319,-0.654892,-1.12045,45.1618,14.429,43.3629
-408465,0.858197,0.369919,3,15,0,408468,0.024673,-0.193649,-0.0882191,-0.223974,0.242859,0.739404,2.71221,1.11024,2.11755,-0.77453,-0.544075,-1.09439,45.0334,14.3351,43.4067
-408464,0.782899,0.369919,3,15,0,408474,0.0169646,-0.186191,-0.112861,-0.130655,0.113398,0.688549,2.7178,1.07106,1.817,-0.695358,-0.715083,-1.22218,45.0515,14.4111,43.6069
-408463,1,0.369919,3,7,0,408467,-0.00997787,-0.187559,-0.0146784,-0.182987,0.177225,0.777847,2.65855,1.08447,1.60772,-0.785381,-0.557099,-1.14026,45.1619,14.3575,43.4073
-408462,0.656928,0.369919,4,23,0,408472,0.0329532,-0.179507,-0.10021,0.0315716,0.298703,0.64185,2.90621,1.05677,1.97647,-0.713474,-0.490896,-0.852694,45.0836,14.377,43.262
-408464,0.749296,0.369919,4,15,0,408472,0.00872303,-0.197583,-0.0474991,-0.213826,0.125327,0.776713,2.52562,1.05372,1.47534,-1.18571,-0.881919,-1.45656,45.1072,14.3517,44.1544
-408462,0.970865,0.369919,3,7,0,408468,0.030756,-0.194401,0.00782208,-0.126061,0.284037,0.75586,2.62703,1.0478,1.4721,-1.08027,-0.872507,-1.52838,45.0661,14.3603,43.857
-408469,0.871839,0.369919,3,7,0,408472,0.0149196,-0.203502,0.00248576,-0.328199,0.1051,0.767689,2.5808,1.0601,1.36181,-1.24102,-0.97331,-1.3428,44.9934,14.4106,44.3375
-408466,0.952783,0.369919,3,7,0,408476,0.026062,-0.20415,0.0164413,-0.332472,0.139638,0.752455,2.66912,1.08246,1.4843,-1.16531,-0.907512,-1.4188,45.0064,14.4125,44.2338
-408466,0.808472,0.369919,4,15,0,408477,0.0298809,-0.183263,-0.131771,-0.074674,0.25023,0.604449,2.77299,1.15521,1.68434,-0.876096,-0.73435,-1.20389,45.1667,14.3582,43.6605
-408465,0.882396,0.369919,4,15,0,408475,0.0231315,-0.188556,0.0156126,-0.20009,0.0844877,0.690158,2.82498,1.012,2.01857,-0.533341,-0.390029,-1.05506,45.0456,14.4223,43.6331
-408462,0.952991,0.369919,4,15,0,408471,-0.00232892,-0.178218,-0.0874695,0.0311985,0.321251,0.708941,2.67516,1.08305,1.88362,-0.960263,-0.693479,-1.30531,45.1882,14.4199,43.2765
-408469,0.730494,0.369919,3,7,0,408476,-0.0394508,-0.17161,0.140219,0.124425,0.440808,0.69458,2.73712,1.03898,1.80083,-0.818169,-0.553435,-1.05419,45.122,14.3588,42.8649
-408465,0.991511,0.369919,3,7,0,408472,-0.0231257,-0.173777,0.127403,0.064609,0.376254,0.705311,2.77663,1.04419,1.79909,-0.894977,-0.556395,-1.07046,45.1251,14.3428,42.9837
-408464,0.974533,0.369919,4,15,0,408468,0.0710193,-0.193067,-0.217933,-0.182803,0.1679,0.743006,2.7336,1.08353,1.50387,-1.08145,-0.658045,-1.2888,45.0855,14.3593,43.8619
-408464,0.996049,0.369919,4,15,0,408470,0.0297959,-0.181848,-0.131699,-0.186994,0.126826,0.782851,2.87049,1.01571,2.04318,-0.737182,-0.477187,-0.954221,45.0445,14.3806,43.1923
-408464,0.940225,0.369919,3,7,0,408469,-0.0112915,-0.182109,-0.135951,-0.0494269,0.312653,0.735809,2.76849,1.01043,1.8709,-0.557233,-0.262472,-0.952932,45.0842,14.3783,43.1589
-408461,1,0.369919,3,15,0,408466,0.0564459,-0.187392,0.0789225,-0.18669,0.0979834,0.750758,2.78211,1.08167,1.85351,-0.757756,-0.490479,-1.04811,45.1439,14.3927,43.3806
-408461,0.99419,0.369919,4,15,0,408464,0.0536173,-0.191477,0.107304,-0.154011,0.162999,0.748508,2.68407,1.05193,1.81443,-0.768355,-0.542187,-1.23533,45.1391,14.404,43.5933
-408464,0.522743,0.369919,3,7,0,408478,-0.0465611,-0.194999,0.0477687,-0.229018,0.281471,0.674689,2.65598,1.06762,1.94352,-0.687329,-0.536441,-0.932342,45.0993,14.365,43.8138
-408460,0.998526,0.369919,3,7,0,408466,0.0459104,-0.188364,-0.0968488,-0.108395,0.224466,0.700587,2.81582,1.09493,1.9854,-0.701798,-0.372496,-1.0093,45.0518,14.4121,43.3027
-408462,0.941094,0.369919,3,7,0,408466,-0.0142135,-0.175641,-0.0283391,0.107071,0.202752,0.681975,2.81941,1.06177,1.92564,-0.675537,-0.372282,-1.08316,45.1298,14.3637,43.0213
-408461,0.922241,0.369919,4,15,0,408466,0.0568406,-0.192922,-0.0549244,-0.314364,0.217929,0.745108,2.66473,1.07589,1.57614,-1.04471,-0.779719,-1.22296,45.061,14.3887,43.8765
-408463,0.730425,0.369919,3,7,0,408470,0.0218248,-0.194282,-0.0106817,-0.268734,0.271387,0.717363,2.81363,1.05386,1.65289,-0.953389,-0.773423,-1.2591,44.9814,14.3568,43.814
-408464,0.939308,0.369919,4,15,0,408467,0.020424,-0.17689,-0.114774,0.079723,0.177599,0.726468,2.6873,1.08342,1.84471,-0.96625,-0.562663,-1.31545,45.2133,14.352,43.2321
-408461,0.938671,0.369919,4,15,0,408470,0.0213562,-0.189546,0.0337029,-0.299946,0.253372,0.724054,2.80388,1.07299,1.8794,-0.816821,-0.520645,-1.11829,45.0482,14.3469,43.5133
-408469,0.838183,0.369919,3,7,0,408472,-0.0105065,-0.197427,0.0926519,-0.304523,0.245262,0.785827,2.45858,1.03718,2.06876,-0.632935,-0.437585,-0.812419,45.165,14.4317,43.687
-408468,0.976891,0.369919,4,15,0,408476,0.0680049,-0.180166,-0.157037,0.0648064,0.174758,0.593321,3.03194,1.0865,1.99037,-0.731501,-0.470548,-0.897822,45.0385,14.3655,43.348
-408462,1,0.369919,3,7,0,408471,0.0390013,-0.191134,-0.0454524,-0.0752973,0.217292,0.641863,2.83915,1.12455,1.9219,-0.756705,-0.489465,-0.984392,45.0438,14.4072,43.5074
-408464,0.822211,0.369919,3,7,0,408470,0.0464168,-0.195288,-0.00852693,-0.240545,0.269872,0.61827,2.66829,1.10514,1.84684,-0.852469,-0.631877,-1.34197,45.0485,14.3882,44.0419
-408465,0.913174,0.369919,3,7,0,408472,0.0533454,-0.194552,0.00895259,0.088898,0.289682,0.681744,2.72018,1.10297,1.6672,-1.04455,-0.850261,-1.06166,45.1937,14.3942,43.7902
-408461,0.975613,0.369919,3,15,0,408469,0.0655816,-0.185631,-0.0355377,-0.207005,0.294536,0.661961,2.81598,1.06562,1.70265,-0.953091,-0.704095,-1.14621,45.0846,14.3715,43.758
-408460,0.94263,0.369919,3,7,0,408464,0.0135836,-0.193559,-0.0691392,-0.131874,0.206295,0.709698,2.81624,1.09408,1.67474,-1.00467,-0.630785,-1.38435,45.1455,14.4049,43.8106
-408463,0.823421,0.369919,3,15,0,408467,0.0488749,-0.189692,0.0156751,-0.0761791,0.174667,0.69398,2.66192,1.04569,1.71831,-0.863471,-0.707313,-1.00484,45.0532,14.3359,43.7358
-408468,0.854991,0.369919,3,7,0,408473,0.0542813,-0.178941,0.102038,-0.14136,0.403639,0.709608,2.93065,1.09554,1.85852,-0.890472,-0.538389,-1.28382,45.1317,14.3493,43.0525
-408461,0.99629,0.369919,3,7,0,408472,0.0477491,-0.185953,-0.0625415,-0.0696453,0.209923,0.669702,2.62111,1.07177,1.8679,-0.766433,-0.465642,-1.03126,45.1269,14.367,43.6099
-408463,0.771392,0.369919,3,7,0,408468,-0.00761142,-0.1888,-0.0141828,-0.192418,0.185915,0.733874,2.87623,1.07031,1.62025,-0.983862,-0.706029,-1.03596,45.1005,14.4571,43.6222
-408461,0.856169,0.369919,3,7,0,408470,-0.0155273,-0.185061,-0.0230312,-0.0572262,0.301837,0.70213,2.85095,1.02232,1.85764,-0.780985,-0.540768,-1.09841,45.1351,14.3622,43.4948
-408466,0.59179,0.369919,3,7,0,408472,0.0667139,-0.18013,-0.0189592,-0.0627175,0.263335,0.714315,3.04038,1.00344,1.78295,-0.721577,-0.504731,-0.715853,45.1142,14.4167,43.253
-408464,0.948497,0.369919,4,15,0,408473,-0.0138429,-0.194448,-0.026017,-0.292983,0.132668,0.737048,2.68897,1.05914,1.67849,-0.912109,-0.627067,-1.58314,45.0774,14.3265,43.947
-408463,0.875348,0.369919,3,7,0,408471,0.0145564,-0.192613,-0.0204814,-0.0337276,0.253021,0.733442,2.70699,1.10997,1.59124,-0.997863,-0.785659,-1.24824,45.1666,14.4462,43.6207
-408464,0.855616,0.369919,3,7,0,408471,0.035169,-0.197793,-0.029463,-0.219742,0.21692,0.67796,2.73777,1.03243,1.73195,-0.936491,-0.73329,-1.57014,45.0996,14.3388,44.2678
-408465,0.970477,0.369919,3,7,0,408474,0.0649357,-0.198379,0.0177153,-0.28336,0.136943,0.691496,2.73134,1.03096,1.75968,-0.909905,-0.758731,-1.50746,45.0966,14.3658,44.2987
-408464,0.966089,0.369919,4,15,0,408472,-0.0252043,-0.17356,-0.049546,0.0619821,0.28852,0.693127,2.6285,1.0646,2.02737,-0.713345,-0.511541,-1.12403,45.0712,14.3692,42.9507
-408464,0.893103,0.369919,3,15,0,408470,-0.0156608,-0.172931,-0.0407636,0.0891453,0.293428,0.704189,2.64498,1.05684,2.0634,-0.843219,-0.478723,-1.23476,45.1019,14.3922,42.9679
-408464,0.992942,0.369919,4,15,0,408469,0.0421481,-0.188342,-0.0581748,-0.278691,0.15088,0.757297,2.67906,1.01939,1.6296,-1.16704,-0.756967,-1.3217,45.1048,14.3764,43.9813
-408462,0.991144,0.369919,4,15,0,408468,0.0347426,-0.183902,-0.199128,0.0261059,0.253504,0.713775,2.89174,1.08309,1.97648,-0.667903,-0.39269,-0.856425,45.1077,14.372,43.0905
-408467,0.736058,0.369919,3,7,0,408472,0.0193946,-0.182611,0.227987,-0.0873959,0.255589,0.738058,2.70269,1.03097,2.055,-0.38586,-0.325816,-0.805543,45.0784,14.4157,42.9299
-408466,0.99576,0.369919,4,15,0,408471,-0.00538108,-0.190772,0.137849,-0.140946,0.339529,0.742884,2.62852,1.05266,1.49978,-1.04385,-1.12814,-1.44615,45.1317,14.3621,43.81
-408463,0.974193,0.369919,3,7,0,408473,-0.0149904,-0.191527,-0.00235806,-0.0834598,0.246003,0.72269,2.59376,1.0911,1.68997,-1.09725,-0.610611,-1.54235,45.0779,14.3749,43.6913
-408462,0.984768,0.369919,3,7,0,408467,0.0425738,-0.189792,-0.0714389,-0.249457,0.266535,0.70953,2.91504,1.02505,1.70481,-0.970438,-0.809933,-1.06284,45.1471,14.4058,43.9384
-408464,0.927757,0.369919,3,7,0,408467,0.0436991,-0.194718,-0.0790647,-0.247195,0.248493,0.697667,2.90128,1.02423,1.68225,-1.00325,-0.882114,-0.985415,45.1562,14.3818,44.1777
-408467,0.812844,0.369919,4,15,0,408474,0.00824111,-0.177249,-0.0487655,0.0288204,0.0526311,0.706211,2.59852,1.09658,2.29844,-0.497151,-0.372737,-0.603817,45.0429,14.3851,42.829
-408463,0.961618,0.369919,4,15,0,408475,0.0782201,-0.194667,-0.103906,-0.231816,0.159383,0.740479,2.8651,1.01705,1.71459,-0.846558,-0.624899,-1.0577,45.1481,14.3914,43.9667
-408463,0.851418,0.369919,3,7,0,408471,0.0107637,-0.184779,0.0911397,-0.15657,0.390199,0.762353,2.7433,1.04959,1.65914,-0.821261,-0.587591,-1.28094,45.0393,14.3789,43.1825
-408470,0.937972,0.369919,4,15,0,408473,0.0459365,-0.195273,-0.182978,-0.11223,0.167617,0.596686,2.7125,1.13006,1.27143,-1.12926,-0.877555,-1.35998,45.1739,14.4264,44.4678
-408472,0.849153,0.369919,4,15,0,408483,-0.00483937,-0.179126,0.0103808,-0.258149,0.307833,0.812086,2.62354,1.02685,1.59126,-0.796569,-0.531657,-1.1699,45.0423,14.2782,43.0973
-408465,1,0.369919,3,7,0,408474,-0.0310293,-0.176913,-0.0156841,-0.218109,0.325323,0.81896,2.67719,1.01896,1.69711,-0.993619,-0.603422,-1.22824,45.0653,14.3514,43.097
-408466,0.852911,0.369919,3,7,0,408473,0.0423785,-0.187983,-0.0624872,-0.0431988,0.111169,0.81886,2.7198,1.02462,1.7432,-0.838678,-0.71228,-1.131,45.0366,14.4309,43.2884
-408463,0.965515,0.369919,3,7,0,408472,0.0454399,-0.185832,-0.0789708,-0.00747934,0.106509,0.794243,2.7381,1.04581,1.75756,-0.820519,-0.699719,-1.22591,45.0417,14.379,43.2263
-408463,0.974431,0.369919,3,7,0,408467,0.0321685,-0.182306,-0.0523066,-0.191319,0.130685,0.771929,2.74692,1.04529,1.82279,-1.00334,-0.65349,-1.20124,45.0149,14.3547,43.3597
-408464,0.943423,0.369919,3,15,0,408470,0.0380515,-0.18394,-0.149374,-0.269739,0.102214,0.721631,2.8341,1.07678,1.78252,-0.803865,-0.716423,-1.30735,45.0398,14.3722,43.5391
-408466,0.889494,0.369919,4,23,0,408470,0.0460237,-0.182921,-0.194315,0.0316565,0.228907,0.734558,2.70968,1.09389,1.51294,-0.817673,-0.569997,-0.966996,45.0452,14.397,43.1673
-408461,1,0.369919,3,15,0,408467,0.0142214,-0.181993,-0.153673,0.0797788,0.170815,0.75157,2.7146,1.09093,1.7496,-0.968034,-0.666216,-1.09567,45.0675,14.37,43.1444
-408463,0.716862,0.369919,3,7,0,408468,0.00202389,-0.175262,-0.158992,-0.142037,0.168851,0.745181,2.64363,1.08385,1.85817,-1.01291,-0.543834,-1.2204,45.1574,14.4057,43.2774
-408461,0.962879,0.369919,4,15,0,408469,0.0185478,-0.188704,-0.199612,-0.00429852,0.222437,0.688426,2.80427,1.09313,2.01707,-0.675771,-0.565179,-0.986479,45.0936,14.374,43.3921
-408464,0.662874,0.369919,3,7,0,408470,0.041602,-0.196507,-0.059314,-0.322552,0.202467,0.683373,2.64874,1.11441,1.72876,-0.644624,-0.567277,-1.04221,45.1124,14.4002,43.8875
-408462,0.974877,0.369919,3,15,0,408470,0.0429243,-0.191326,0.124022,0.0107084,0.229504,0.697503,2.8723,1.03016,1.78567,-0.897685,-0.622349,-1.18123,45.149,14.3702,43.6918
-408465,0.807817,0.369919,3,7,0,408471,-0.0317985,-0.182225,-0.244966,-0.273735,0.215905,0.709261,2.91667,1.07281,1.94847,-0.638338,-0.350665,-0.994394,45.0434,14.4075,43.2853
-408465,0.94913,0.369919,4,15,0,408470,0.0566715,-0.179506,0.215019,-0.0503383,0.254178,0.735119,2.58776,1.09253,1.79044,-0.991704,-0.606273,-1.36398,45.1444,14.4105,43.1763
-408464,0.984655,0.369919,3,7,0,408471,0.0165018,-0.183385,-0.23716,0.157293,0.285887,0.698983,2.70229,1.10178,1.70453,-1.03269,-0.699941,-0.982748,45.0764,14.3714,43.2997
-408462,0.979962,0.369919,3,15,0,408469,0.0150538,-0.179196,0.0333255,-0.0547547,0.257007,0.679942,2.77477,1.08703,1.50868,-1.05734,-0.952864,-1.48798,45.1471,14.427,43.5633
-408460,0.955761,0.369919,4,31,0,408466,0.0235181,-0.181578,0.000266943,-0.196948,0.140552,0.732973,2.68111,1.07125,1.89387,-0.659153,-0.386261,-0.993864,45.0543,14.4178,43.1994
-408462,0.868577,0.369919,4,23,0,408467,0.0253561,-0.178045,-0.165468,-0.147748,0.359353,0.67831,2.87295,1.05572,1.4646,-1.16984,-0.908123,-1.44988,45.093,14.372,43.6818
-408460,0.995393,0.369919,4,15,0,408466,0.013694,-0.188664,-0.00862771,-0.27268,0.122234,0.772676,2.77306,1.0711,1.88436,-0.717456,-0.441544,-1.003,45.1347,14.3861,43.4104
-408462,0.831045,0.369919,4,15,0,408471,0.0563111,-0.19147,-0.0599425,-0.107176,0.277355,0.670592,2.8658,1.08998,1.77829,-0.725549,-0.580868,-0.944052,45.0492,14.3884,43.5394
-408463,0.871223,0.369919,3,15,0,408468,-0.017043,-0.184465,0.0777787,-0.209181,0.217286,0.768369,2.66063,1.00963,1.70517,-0.864905,-0.737059,-1.3931,45.1231,14.3854,43.592
-408461,0.974332,0.369919,3,7,0,408468,0.0504499,-0.189289,-0.0657276,-0.101956,0.215592,0.683748,2.73037,1.11202,1.71446,-0.832886,-0.510893,-0.93892,45.1044,14.3674,43.5447
-408469,0.839729,0.369919,3,7,0,408472,-0.0406687,-0.189357,0.117833,-0.29093,0.0478272,0.747186,2.53825,1.11958,1.90545,-0.845092,-0.625884,-1.34991,45.1313,14.4428,43.5864
-408476,0.836803,0.369919,4,15,0,408483,0.0810414,-0.177372,-0.248653,0.00286642,0.410563,0.69548,2.96393,0.991425,2.12361,-0.868692,-0.601968,-1.46447,45.096,14.4455,43.3313
-408469,1,0.369919,4,15,0,408482,0.00624698,-0.192798,-0.248209,-0.142782,0.128231,0.691023,2.52733,1.15981,1.80566,-0.820411,-0.32851,-1.18521,45.0623,14.3348,43.6088
-408465,0.989623,0.369919,4,15,0,408477,0.0242353,-0.18799,0.120925,-0.181727,0.3462,0.679111,2.96551,1.05399,1.80298,-0.882358,-0.491977,-0.944274,45.1321,14.4457,43.5649
-408464,0.984069,0.369919,3,7,0,408470,0.018713,-0.195917,0.122864,-0.273997,0.381746,0.670658,2.877,1.05239,1.80542,-0.828613,-0.540229,-1.15249,45.1628,14.3519,43.9394
-408466,0.865492,0.369919,3,15,0,408473,-0.00144472,-0.190164,0.120721,-0.260026,0.384199,0.658845,2.82178,1.05053,1.94451,-0.703908,-0.523548,-1.18892,45.1785,14.3569,43.7697
-408462,0.979797,0.369919,3,15,0,408472,0.0216434,-0.178931,-0.0553076,-0.100134,0.430081,0.77459,2.65092,1.05264,1.81218,-0.988793,-0.682911,-1.09284,45.1297,14.4114,43.1322
-408461,0.931919,0.369919,4,15,0,408466,0.0696418,-0.183548,0.00080409,0.0538151,0.211258,0.683768,2.7315,1.08157,1.79164,-0.952556,-0.554755,-1.20692,45.1347,14.3679,43.437
-408461,0.959428,0.369919,4,15,0,408465,-0.0198753,-0.184678,-0.0844119,-0.273554,0.309257,0.746224,2.6913,1.05331,1.5782,-1.04963,-0.740244,-1.44099,45.0675,14.3585,43.6468
-408463,0.940407,0.369919,3,15,0,408468,0.0125024,-0.188702,-0.115257,-0.05223,0.00118426,0.759319,2.926,1.0513,1.6725,-0.891618,-0.509835,-1.10145,45.1322,14.3961,43.5462
-408464,0.94623,0.369919,3,7,0,408471,0.0246804,-0.186588,0.0632391,-0.0377749,0.519812,0.686438,2.77962,1.05857,2.00453,-0.817982,-0.604126,-1.1629,45.0774,14.3866,43.2835
-408461,0.985362,0.369919,3,7,0,408468,0.013748,-0.183051,-0.0396141,-0.106999,0.391407,0.722467,2.67723,1.08943,1.95387,-0.725057,-0.649038,-1.029,45.0672,14.3911,43.1155
-408460,0.805533,0.369919,3,7,0,408469,-0.0102713,-0.182175,0.0308691,-0.216833,0.262158,0.767212,2.69273,1.05545,1.89575,-0.827009,-0.502041,-0.971181,45.1347,14.3833,43.2472
-408460,0.955356,0.369919,3,7,0,408463,4.43518e-05,-0.188521,-0.0156409,-0.089142,0.199444,0.747726,2.65568,1.06708,1.88346,-0.764262,-0.626031,-1.29272,45.1371,14.4167,43.4585
-408464,0.682304,0.369919,3,7,0,408474,0.0544481,-0.183134,-0.0750072,-0.179283,0.341247,0.799427,2.56135,1.04706,2.08007,-0.652982,-0.405623,-0.71451,45.0493,14.3756,42.9553
-408461,0.88237,0.369919,3,7,0,408468,0.0186453,-0.187608,0.0332928,-0.0967897,0.230807,0.734566,2.65477,1.02653,1.90773,-0.610103,-0.399659,-1.10942,45.1042,14.3932,43.4074
-408463,0.945752,0.369919,3,7,0,408467,0.0687367,-0.182299,0.00633372,-0.154104,0.246775,0.79361,2.66881,1.08108,1.9529,-0.761274,-0.468041,-0.805645,45.0648,14.3883,42.9191
-408463,0.9718,0.369919,3,7,0,408467,-0.0345648,-0.184739,-0.177177,-0.0170195,0.147738,0.677275,2.72928,1.07209,1.9964,-0.758529,-0.432123,-1.1608,45.1719,14.3872,43.5664
-408462,0.917388,0.369919,3,15,0,408471,0.0521155,-0.188352,-0.15052,-0.0900182,0.391573,0.712704,2.79207,1.08035,1.70941,-0.81862,-0.668666,-0.990478,45.1025,14.3822,43.4402
-408463,0.809437,0.369919,3,15,0,408469,0.0200028,-0.180836,-0.145679,-0.234136,0.178665,0.73471,2.70112,1.06392,1.83107,-1.05629,-0.653777,-1.47336,45.1036,14.3633,43.5897
-408465,0.994696,0.369919,3,7,0,408471,-0.0235023,-0.181585,-0.102535,-0.319037,0.228514,0.717074,2.67161,1.10309,1.69207,-0.886065,-0.775851,-1.42746,45.0614,14.333,43.5128
-408468,0.973592,0.369919,3,7,0,408472,0.0187829,-0.182646,-0.00145182,0.184942,0.13523,0.798388,2.66311,1.06077,1.64853,-1.06049,-0.658657,-1.05113,45.1282,14.4544,43.0995
-408465,0.999724,0.369919,4,15,0,408474,0.00571042,-0.198087,-0.0823002,-0.323898,0.361151,0.697365,2.89614,1.08842,1.79805,-0.957646,-0.7626,-1.30178,45.0927,14.458,43.9605
-408471,0.877024,0.369919,3,7,0,408477,-0.0184049,-0.198997,-0.262959,-0.157596,0.398205,0.63171,2.65895,1.07131,1.6773,-0.935129,-0.702246,-1.07642,45.067,14.3216,44.2478
-408476,0.978088,0.369919,4,15,0,408487,0.00383774,-0.184078,0.0665459,0.0330885,-0.0230247,0.767771,2.64344,0.957427,2.26527,-0.296296,-0.00657691,-0.472769,45.1593,14.3711,43.1508
-408470,0.875903,0.369919,3,7,0,408484,0.0250254,-0.190499,0.0373696,0.0484687,0.0365775,0.782832,2.85484,1.03141,2.14665,-0.294459,-0.145839,-0.785331,45.154,14.4126,42.9973
-408466,1,0.369919,3,7,0,408474,0.00854814,-0.185759,-0.015011,-0.00214172,0.0383446,0.775114,2.80715,1.02599,2.09374,-0.495769,-0.173632,-1.02599,45.169,14.3376,43.1287
-408465,0.986451,0.369919,4,15,0,408471,-0.0299863,-0.179383,-0.0472881,-0.0448004,0.157403,0.744835,2.87685,1.00963,2.2192,-0.520135,-0.180319,-1.09215,45.1581,14.3755,43.0487
