# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_6b7267a81a6_model
# start_datetime = 2023-03-30 08:01:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpO6pATb/standata-6b7446d01e8.json
# init = 2 (Default)
# random
#   seed = 1498873134
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-202303300801-4-645afd.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-profile-202303300801-4-6a414b.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,Intercept,sigma,b_Intercept
-408461,0.950636,0.411427,3,7,0,408472,0.00768107,-0.19069,0.0412383,-0.0580323,0.118142,0.683067,2.90843,1.04912,1.91696,-0.70124,-0.345982,-0.784501,45.1234,14.3882,43.5729
-408465,0.886159,0.411427,3,7,0,408468,0.016556,-0.191225,0.0189991,-0.0508212,0.0529422,0.606886,2.9667,1.0744,1.90861,-0.601149,-0.244102,-1.04725,45.1147,14.352,43.7564
-408470,0.501688,0.411427,3,15,0,408481,0.0505904,-0.189464,0.00721591,-0.217187,0.588617,0.793283,2.7337,1.03916,1.48543,-0.968259,-0.818789,-1.27391,45.1391,14.3775,43.4484
-408465,1,0.411427,4,15,0,408474,0.0344322,-0.197333,-0.0508416,-0.287862,0.408413,0.770654,2.67577,1.03424,2.14229,-0.628989,-0.393793,-0.907458,45.1423,14.344,43.5765
-408467,0.902884,0.411427,3,7,0,408473,0.0347832,-0.19723,0.0197918,-0.265295,0.383193,0.727373,2.54435,1.07244,2.30861,-0.43267,-0.255415,-0.47563,45.1148,14.43,43.4203
-408464,0.805338,0.411427,3,7,0,408473,0.0142194,-0.173529,-0.0380438,-0.124283,0.138831,0.745554,2.90796,0.995906,2.07663,-0.564577,-0.370424,-1.03083,45.0981,14.3769,43.0064
-408466,0.812525,0.411427,3,7,0,408473,0.0161902,-0.184141,0.0808146,-0.143292,0.348613,0.761447,2.9603,1.01293,1.96222,-0.751297,-0.376246,-1.27395,45.0844,14.3561,43.1308
-408462,0.979539,0.411427,3,15,0,408471,0.0361362,-0.186397,-0.0906093,-0.0531714,0.350134,0.707254,2.6347,1.06021,1.68008,-1.12698,-0.8559,-1.06899,45.0849,14.4274,43.6763
-408461,0.919319,0.411427,4,15,0,408468,0.000272732,-0.186294,-0.0326576,-0.0126917,0.0823025,0.714561,2.76981,1.07804,1.78391,-0.958196,-0.722841,-1.51104,45.1309,14.3906,43.5969
-408462,0.809975,0.411427,3,15,0,408466,-0.00090261,-0.183209,-0.13766,-0.17899,0.232766,0.695574,2.71005,1.0814,1.77742,-0.792153,-0.663742,-0.849183,45.0992,14.4183,43.5035
-408462,0.91915,0.411427,3,7,0,408466,-0.00838201,-0.187485,-0.0848748,-0.0917301,0.292074,0.689754,2.76559,1.0936,1.89767,-0.903792,-0.575144,-1.41631,45.0417,14.3627,43.4595
-408462,0.913548,0.411427,3,7,0,408467,0.0261719,-0.187984,0.0496971,-0.0897603,0.119678,0.669547,2.75237,1.08758,1.58923,-0.994287,-0.745317,-1.07684,45.1205,14.4384,43.8069
-408464,0.881922,0.411427,3,15,0,408469,0.00591794,-0.19201,0.145324,-0.15172,0.212067,0.690499,2.89118,1.09491,1.59939,-1.09338,-0.947351,-1.48804,45.1217,14.4136,43.8451
-408463,0.93624,0.411427,3,15,0,408469,0.0435111,-0.184495,0.00181413,-0.147698,0.217239,0.756023,2.56492,1.04709,1.59794,-0.9643,-0.512635,-1.09547,45.1136,14.3583,43.5208
-408464,0.998675,0.411427,4,15,0,408469,0.0148747,-0.185325,-0.0624374,-0.138679,0.234191,0.82199,2.60022,1.07525,1.67731,-0.779764,-0.66437,-1.3234,45.0687,14.4169,43.1118
-408462,0.988656,0.411427,3,7,0,408468,0.0319077,-0.18014,-0.0821347,-0.179362,0.293141,0.738923,2.7303,1.02305,2.02595,-0.855573,-0.443793,-1.17156,45.1132,14.3816,43.3512
-408465,0.741082,0.411427,3,7,0,408470,0.069121,-0.194418,0.0710719,0.0189343,0.287309,0.737885,2.65906,1.03061,1.84172,-0.640143,-0.623936,-0.865474,45.1291,14.3892,43.5144
-408464,0.839006,0.411427,4,15,0,408474,-0.029268,-0.188041,-0.147732,-0.0619779,0.0276136,0.699345,2.75523,1.06686,1.60914,-0.967049,-0.493326,-1.06401,45.0935,14.3573,43.7713
-408464,0.999337,0.411427,4,15,0,408466,0.066589,-0.182219,0.0175112,-0.106372,0.419587,0.737431,2.65149,1.04295,1.49635,-0.966205,-0.845355,-1.12746,45.1096,14.3589,43.4423
-408466,0.974836,0.411427,4,15,0,408472,0.0161628,-0.191868,0.0595071,-0.280378,0.163553,0.733234,2.98474,0.990682,1.71979,-0.925603,-0.795972,-1.50473,45.1376,14.4344,44.0234
-408465,0.966659,0.411427,4,15,0,408472,0.0157134,-0.182315,-0.114388,0.0353085,0.314092,0.691783,2.51839,1.15538,1.58965,-1.23182,-0.9456,-1.48968,45.0717,14.4101,43.428
-408459,0.903978,0.411427,3,7,0,408469,-0.00955985,-0.185071,-0.0105274,-0.166503,0.151928,0.736913,2.70666,1.05602,1.55824,-1.04636,-0.704202,-1.38035,45.1086,14.3856,43.6885
-408461,0.863163,0.411427,3,7,0,408463,0.062887,-0.185693,-0.0905605,-0.0591274,0.329592,0.709586,2.86286,1.03669,1.67223,-1.05352,-0.688151,-1.24312,45.1412,14.3747,43.6549
-408462,0.829344,0.411427,4,31,0,408466,0.0463744,-0.183348,-0.140682,-0.151745,0.254324,0.692326,2.77619,1.04861,1.79594,-0.698324,-0.492911,-1.05435,45.1885,14.3855,43.588
-408459,0.904794,0.411427,3,7,0,408466,0.0162807,-0.190349,0.0321105,-0.114234,0.143609,0.674037,2.80484,1.07728,1.76214,-0.848993,-0.601308,-1.25009,45.1007,14.4015,43.7452
-408460,0.629435,0.411427,3,15,0,408469,0.00657121,-0.191578,-0.153905,-0.18363,0.217175,0.712297,2.71271,1.09995,1.55965,-1.08557,-0.914195,-1.39869,45.1243,14.4106,43.9325
-408465,0.665306,0.411427,3,7,0,408471,-0.00494161,-0.169032,-0.0192348,0.231365,0.097573,0.728073,2.73137,1.09056,1.47762,-1.00481,-0.844756,-1.39559,45.0348,14.3847,42.8343
-408467,0.950977,0.411427,4,15,0,408473,0.0453189,-0.192652,-0.0422599,-0.495594,0.394629,0.693012,2.86209,1.08056,1.93991,-0.872175,-0.542921,-1.03699,45.1649,14.3787,43.8982
-408461,0.914718,0.411427,3,7,0,408471,-0.017107,-0.197001,-0.0644779,-0.1354,0.124167,0.697069,2.69909,1.07275,1.88385,-0.723722,-0.560887,-0.945485,45.07,14.3976,43.8213
-408461,0.975728,0.411427,3,7,0,408465,0.0635806,-0.180761,-0.0579989,-0.127406,0.178509,0.68476,2.84903,1.06186,1.94917,-0.695915,-0.506497,-0.850512,45.1511,14.3877,43.3875
-408461,0.93265,0.411427,3,7,0,408468,0.0141699,-0.189513,-0.106007,-0.0758714,0.239907,0.768648,2.71361,1.06206,1.72017,-0.935597,-0.724122,-1.42017,45.1852,14.3865,43.5919
-408463,0.685785,0.411427,3,15,0,408469,0.0567325,-0.186642,0.105409,-0.13884,0.235528,0.676999,2.68966,1.10816,1.96689,-0.621122,-0.592359,-0.805637,45.0873,14.3904,43.3205
-408467,0.698589,0.411427,3,7,0,408473,0.0618929,-0.189984,0.0718923,-0.18574,0.189475,0.658477,2.62602,1.09525,1.87767,-0.728604,-0.562563,-0.523754,45.0927,14.3725,43.6659
-408463,0.946013,0.411427,3,7,0,408471,0.0360084,-0.183806,-0.0390154,0.0729077,0.217288,0.713088,2.7246,1.08226,1.9938,-0.722275,-0.407139,-1.43024,45.0663,14.3972,43.1072
-408464,0.942488,0.411427,3,7,0,408468,-0.0122949,-0.187321,-0.153053,-0.197371,0.161812,0.68889,2.78404,1.10149,1.69676,-0.835073,-0.650303,-0.696621,45.0882,14.4078,43.6222
-408463,0.95499,0.411427,3,7,0,408471,0.00429711,-0.193534,0.0552687,-0.216356,0.164158,0.74043,2.75195,1.05901,1.70161,-0.885455,-0.65041,-1.65401,45.0568,14.3589,43.75
-408465,0.632195,0.411427,3,7,0,408477,-0.0102133,-0.188329,-0.129043,-0.379345,0.332107,0.769802,2.79042,1.06452,1.95648,-0.80399,-0.740131,-0.910397,45.1128,14.3964,43.4956
-408464,0.991271,0.411427,4,15,0,408468,-0.0129652,-0.190347,-0.0929716,-0.35999,0.324711,0.787889,2.75249,1.08227,1.92226,-0.871233,-0.488563,-0.974914,45.0911,14.3838,43.3836
-408467,0.968132,0.411427,3,15,0,408473,-0.0693129,-0.177207,-0.201636,-0.200216,0.227339,0.736938,2.61396,1.11519,1.82998,-0.777931,-0.682394,-1.26044,45.1157,14.3459,43.1921
-408467,0.864309,0.411427,3,15,0,408477,-0.0303933,-0.180078,-0.0993342,-0.15547,0.229019,0.688212,2.57603,1.10251,1.66576,-1.10307,-0.80045,-1.57793,45.1506,14.3221,43.6975
-408463,0.963466,0.411427,3,15,0,408473,-0.03066,-0.182183,-0.0143379,-0.0633557,0.203068,0.717671,2.67877,1.04838,1.54461,-0.933967,-0.808143,-1.28936,45.1916,14.3889,43.6553
-408463,0.815353,0.411427,3,15,0,408470,0.0534103,-0.193194,-0.056045,-0.293131,0.355349,0.733948,2.81359,1.08055,1.44548,-1.24632,-1.02019,-1.61302,45.0888,14.4046,43.9868
-408461,0.935755,0.411427,3,7,0,408467,0.00498858,-0.187242,-0.00433216,-0.0488069,0.239531,0.690664,2.81767,1.01475,1.50862,-1.12841,-0.852012,-1.47422,45.1278,14.3625,43.9712
-408464,0.806133,0.411427,4,15,0,408467,0.0255592,-0.183184,-0.0887643,-0.124568,0.146096,0.707526,2.52053,1.0762,2.21053,-0.585627,-0.371567,-0.848947,45.0908,14.3661,43.2878
-408465,0.941504,0.411427,3,7,0,408471,0.0504765,-0.184959,0.133185,0.0103177,0.162248,0.742768,2.50162,1.12098,2.06288,-0.644934,-0.310911,-0.990222,45.1269,14.406,42.9602
-408467,0.559105,0.411427,4,15,0,408478,-0.0115656,-0.180258,-0.247801,0.0765654,0.284725,0.727602,2.88599,1.02046,1.80388,-0.967436,-0.374169,-1.12239,45.082,14.3642,43.2589
-408461,1,0.411427,3,7,0,408470,0.0228546,-0.181303,0.0143783,-0.0623752,0.126873,0.696915,2.6807,1.11523,1.72835,-0.98866,-0.762108,-1.14329,45.1368,14.4113,43.4424
-408459,0.994722,0.411427,3,15,0,408465,0.0100158,-0.181242,-0.082865,-0.110288,0.141386,0.741034,2.72425,1.0939,1.80424,-0.769261,-0.442677,-1.04575,45.1485,14.4083,43.2141
-408462,0.849822,0.411427,3,7,0,408467,0.0132958,-0.188174,-0.0527112,-0.299807,0.0252304,0.770835,2.66028,1.05646,1.86481,-0.829067,-0.498722,-1.25254,45.0808,14.4004,43.6196
-408461,0.824675,0.411427,3,7,0,408467,0.0134008,-0.186581,-0.136002,-0.191191,0.0695182,0.728786,2.78152,1.08002,1.8995,-0.777423,-0.637808,-1.04066,45.1133,14.3684,43.5499
-408462,0.969322,0.411427,4,15,0,408467,0.0371022,-0.183136,0.0227915,0.0505827,0.285772,0.724763,2.83917,1.07877,1.3372,-1.24143,-0.938913,-1.59964,45.0789,14.364,43.4678
-408468,0.832109,0.411427,3,7,0,408472,0.0484217,-0.175027,0.0596284,0.0459082,0.566875,0.691215,2.64933,1.03664,1.60014,-1.12956,-1.03746,-1.33669,45.1142,14.4167,43.332
-408466,0.926406,0.411427,3,7,0,408474,0.0558177,-0.178676,0.0383935,0.0567546,0.534016,0.715129,2.61091,1.06405,1.61049,-1.00767,-0.904822,-1.44888,45.1277,14.4168,43.2276
-408464,1,0.411427,4,15,0,408470,-0.0361834,-0.192991,-0.0551058,-0.210097,-0.0535545,0.702677,2.86869,1.07556,1.97252,-0.657843,-0.260277,-1.10008,45.1096,14.4149,43.7132
-408462,0.952385,0.411427,3,7,0,408469,0.022927,-0.198738,0.0161734,-0.303371,0.191589,0.646212,2.76751,1.10952,1.91664,-0.745627,-0.444759,-1.02569,45.125,14.3619,44.0171
-408463,0.916788,0.411427,4,15,0,408466,0.02064,-0.177771,-0.127853,0.143664,0.235983,0.776433,2.67422,1.02602,1.48547,-1.13275,-0.882151,-1.49301,45.085,14.3503,43.2771
-408462,0.895621,0.411427,3,7,0,408468,-0.00181046,-0.175353,-0.00563645,0.0184653,0.290047,0.689559,2.73559,1.11089,1.81691,-0.960462,-0.814132,-1.20951,45.0847,14.4318,43.0819
-408466,0.708112,0.411427,3,7,0,408473,0.00719695,-0.18768,-0.133944,-0.0806487,0.067564,0.800459,2.73637,1.01302,1.85722,-0.729041,-0.392775,-1.48848,45.157,14.3838,43.4687
-408463,0.937098,0.411427,3,7,0,408474,0.0414133,-0.188626,-0.0307461,-0.103496,0.236139,0.757743,2.48578,1.03999,1.80229,-0.892309,-0.639474,-1.044,45.1652,14.4155,43.6538
-408462,0.931167,0.411427,3,7,0,408468,0.00168178,-0.177072,-0.0146438,-0.109255,0.157426,0.785417,2.77568,1.09398,1.8291,-0.787992,-0.56417,-1.17147,45.081,14.3587,42.8492
-408463,0.814579,0.411427,4,15,0,408470,0.0378938,-0.190469,0.0750977,-0.126435,0.267378,0.683788,2.86586,1.08025,1.78648,-1.10231,-0.853361,-1.29713,45.1095,14.333,43.7796
-408461,0.995119,0.411427,3,15,0,408467,0.012775,-0.19094,-0.0919363,-0.147757,0.254317,0.662192,2.81929,1.07266,1.91296,-0.811554,-0.489949,-1.06212,45.1412,14.4344,43.7809
-408463,0.77613,0.411427,4,23,0,408466,0.0276348,-0.179497,-0.134748,-0.0884336,0.260185,0.772533,2.73645,1.06381,1.55245,-0.939519,-0.845249,-1.39404,45.0521,14.4399,43.2165
-408463,0.893854,0.411427,3,7,0,408470,0.0602515,-0.190594,-0.0883372,-0.0422969,0.110554,0.703305,2.78981,1.04396,1.62012,-1.09923,-0.736162,-1.48846,45.0796,14.3273,43.9321
-408464,0.933413,0.411427,3,7,0,408469,0.0878466,-0.178556,-0.0755564,0.0794004,0.237571,0.727339,2.88913,1.07552,1.43136,-1.11519,-0.88647,-1.33624,45.1231,14.4177,43.3022
-408465,0.774335,0.411427,4,15,0,408474,0.0348386,-0.191417,-0.100847,-0.124965,0.0997814,0.656713,2.60152,1.12057,2.0488,-0.704604,-0.484821,-1.02974,45.1153,14.3223,43.7166
-408464,0.843306,0.411427,3,15,0,408470,0.00923235,-0.185505,-0.110597,-0.0977811,0.423069,0.727481,2.77361,1.08049,1.65001,-0.846282,-0.827662,-1.21617,45.1215,14.4453,43.3796
-408464,0.992556,0.411427,3,7,0,408470,-0.00596437,-0.187093,-0.256902,-0.102696,0.384066,0.698475,2.87085,1.06002,1.90459,-0.949124,-0.701515,-1.27176,45.1039,14.4185,43.6023
-408469,0.756484,0.411427,3,7,0,408478,-0.067951,-0.184455,-0.0640481,-0.173592,0.0922282,0.629982,2.90547,1.11285,1.78697,-0.735345,-0.477403,-0.967698,45.0569,14.3233,43.5577
-408462,0.924923,0.411427,3,7,0,408477,-0.00276058,-0.187063,-0.012804,-0.160971,0.262197,0.762958,2.57488,1.05263,1.93353,-0.835371,-0.588795,-1.18538,45.0749,14.445,43.3993
-408464,0.971185,0.411427,3,7,0,408467,0.0369425,-0.176811,-0.0529722,0.0257949,0.0888636,0.747593,2.83658,1.06435,1.92191,-0.79758,-0.473664,-0.900617,45.0368,14.3247,42.9051
