# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_6b7e74943c_model
# start_datetime = 2023-03-30 08:16:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpO6pATb/standata-6b76b52411c.json
# init = 2 (Default)
# random
#   seed = 708574377
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-202303300816-4-3ff3cc.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-profile-202303300816-4-42cd99.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,Intercept,sigma,b_Intercept
-408462,0.810501,0.396909,3,15,0,408471,-0.0052082,-0.184253,-0.157676,0.000869218,0.170157,0.69448,2.81355,1.08418,1.42691,-1.22688,-0.95176,-1.73059,45.085,14.4068,43.776
-408460,0.642319,0.396909,4,15,0,408469,0.00602712,-0.186378,-0.0730409,-0.0174122,0.165048,0.696931,2.69021,1.10462,1.53209,-1.0672,-0.725249,-1.2264,45.1481,14.4001,43.6733
-408463,0.771282,0.396909,3,15,0,408468,0.0139122,-0.189798,-0.0212672,-0.0523726,0.150282,0.709109,2.68845,1.10605,1.51103,-0.967905,-0.637398,-1.29036,45.1763,14.4368,43.7082
-408462,0.957725,0.396909,4,15,0,408469,0.0289288,-0.187124,-0.0942501,-0.149124,0.356509,0.719918,2.85631,1.0295,1.60806,-1.11697,-0.88985,-1.38955,45.0318,14.438,43.7245
-408463,0.90091,0.396909,4,15,0,408469,0.0453461,-0.182282,-0.0385411,0.0516237,0.304418,0.749722,2.86906,1.05011,2.08541,-0.635589,-0.430162,-0.887784,45.0308,14.3669,42.8113
-408464,0.906329,0.396909,3,15,0,408470,0.0562382,-0.185157,-0.13205,0.0889956,0.205995,0.699188,2.76569,1.02409,1.769,-0.738002,-0.523868,-0.830018,45.0391,14.3821,43.395
-408470,0.783651,0.396909,3,15,0,408474,-0.00908008,-0.19175,0.073768,-0.377818,0.151411,0.682722,2.96965,1.09814,1.76216,-0.734074,-0.391785,-1.54047,45.1203,14.3533,43.753
-408466,0.999006,0.396909,3,15,0,408473,0.029167,-0.189452,-0.0335126,-0.140057,0.144843,0.67848,2.6861,1.08293,2.00262,-0.680549,-0.562161,-0.484838,45.1059,14.4186,43.5892
-408463,0.976735,0.396909,3,7,0,408471,0.0728077,-0.177643,0.000871697,-0.0455683,0.245686,0.692137,2.84565,1.0236,1.97488,-0.795192,-0.596137,-1.29549,45.1193,14.3889,43.3333
-408462,0.9874,0.396909,3,15,0,408467,0.058542,-0.191667,-0.0216901,-0.116144,0.14059,0.745953,2.81699,1.03779,1.78343,-0.747792,-0.341116,-0.778724,45.0746,14.3933,43.4884
-408464,0.909287,0.396909,4,15,0,408471,-0.00495999,-0.182695,0.0505685,-0.0540746,0.321917,0.684202,2.68968,1.06539,1.4447,-1.20663,-1.18159,-1.47544,45.1237,14.4062,43.8063
-408464,0.973436,0.396909,3,7,0,408470,0.0697479,-0.179643,0.0504285,-0.0254516,0.185497,0.733063,2.74029,1.04088,1.46136,-1.15504,-1.03262,-1.73436,45.0715,14.3724,43.564
-408465,0.889221,0.396909,4,15,0,408471,0.062691,-0.189397,0.0633465,0.0105328,0.282773,0.741785,2.5826,1.04302,1.6348,-1.24909,-0.837679,-1.4881,45.0491,14.3607,43.6932
-408464,0.997353,0.396909,4,15,0,408469,-0.0280749,-0.177005,-0.127182,-0.137552,0.186769,0.726922,2.84369,1.08471,1.48735,-1.28933,-0.816791,-1.37366,45.1622,14.4,43.562
-408465,0.957507,0.396909,4,15,0,408470,0.0748035,-0.199217,0.0786101,-0.1016,0.37355,0.696219,2.74871,1.0692,1.39877,-1.32731,-1.02566,-1.51511,45.0375,14.404,44.1322
-408467,0.985139,0.396909,4,15,0,408474,-0.0515336,-0.18997,-0.0832771,-0.247865,0.201098,0.774359,2.66221,1.08579,1.31954,-1.35869,-0.98218,-1.87354,45.1739,14.3714,44.0235
-408468,0.902778,0.396909,4,15,0,408475,0.1097,-0.18136,-0.0196821,0.0757916,0.327043,0.641611,2.8066,1.09527,1.80403,-0.726218,-0.640114,-1.21226,45.0298,14.3848,43.1936
-408464,0.867467,0.396909,3,7,0,408474,0.0481832,-0.186267,-0.0995206,0.124735,0.221301,0.696671,2.70343,1.0647,1.95963,-1.04096,-0.718097,-1.18029,45.0519,14.3864,43.4668
-408464,0.985722,0.396909,4,15,0,408470,0.022914,-0.196812,-0.0204005,-0.182893,0.20355,0.759266,2.65046,1.06652,1.83647,-0.802354,-0.270815,-0.917366,45.1243,14.3954,43.6293
-408464,0.72524,0.396909,3,7,0,408473,0.0323605,-0.193961,-0.0612265,-0.18152,0.164755,0.749077,2.56076,1.05045,2.09619,-0.815377,-0.379193,-0.92741,45.128,14.3969,43.695
-408468,0.939298,0.396909,4,15,0,408471,0.0820634,-0.195407,-0.174161,0.0195429,0.259648,0.715889,2.78257,1.06825,1.72681,-1.18819,-0.703898,-1.45406,45.0429,14.3629,43.8185
-408463,0.760189,0.396909,3,15,0,408480,0.0314186,-0.185056,-0.151524,-0.186093,0.259292,0.671079,2.80348,1.04501,1.96989,-0.780397,-0.346886,-0.884631,45.1575,14.3873,43.6726
-408463,0.936826,0.396909,4,15,0,408469,-0.0161033,-0.176136,0.0110967,0.0576347,0.268465,0.788357,2.68683,1.09355,1.71593,-0.844835,-0.542426,-1.23132,45.1253,14.392,42.7339
-408463,0.985513,0.396909,4,15,0,408468,0.045481,-0.202645,-0.10079,-0.133734,0.261147,0.696129,2.90178,1.05776,1.59629,-1.00955,-0.677783,-1.43525,45.1006,14.3921,44.1662
-408466,0.855306,0.396909,4,15,0,408474,0.0473151,-0.185157,-0.0144559,0.200655,0.242125,0.740058,2.66334,1.04394,2.13689,-0.777667,-0.456672,-1.04093,45.0335,14.3903,43.0113
-408466,0.956757,0.396909,4,15,0,408473,-0.0391378,-0.201857,-0.0674889,-0.128458,0.152304,0.679174,2.82241,1.05287,1.87088,-0.711132,-0.360665,-1.15141,45.1745,14.4115,44.0937
-408466,0.946924,0.396909,4,15,0,408474,0.0376747,-0.178149,0.138347,-0.17275,0.239222,0.68539,2.76674,1.09232,1.59165,-1.04414,-0.721145,-1.14391,44.979,14.3729,43.2937
-408461,0.93818,0.396909,3,15,0,408475,0.0500193,-0.197864,-0.0414558,-0.195201,0.208836,0.673563,2.765,1.06965,1.81223,-0.794293,-0.65456,-1.15736,45.0483,14.3888,43.9674
-408465,0.698131,0.396909,4,15,0,408471,0.0880411,-0.204108,-0.0792936,-0.339771,0.332593,0.711859,2.77499,1.0437,1.58555,-0.937699,-0.837279,-1.32176,45.0855,14.3821,44.3307
-408462,0.939868,0.396909,3,7,0,408471,-0.0120934,-0.182488,0.0799778,-0.134159,0.107699,0.718453,2.82947,1.05876,1.742,-0.756289,-0.612267,-1.29968,45.1128,14.3454,43.407
-408461,0.90053,0.396909,3,15,0,408468,0.0408255,-0.195311,-0.148919,-0.118982,0.309377,0.693276,2.70743,1.05604,1.795,-0.872683,-0.688806,-1.06184,45.0589,14.4113,43.8607
-408464,0.913547,0.396909,3,15,0,408467,-0.020299,-0.186473,-0.187227,-0.205924,0.393316,0.743158,2.83967,1.06363,1.98114,-0.787549,-0.554061,-1.10721,45.0505,14.364,43.2801
-408462,1,0.396909,3,7,0,408467,0.0443181,-0.187462,-0.0301959,-0.273271,0.228767,0.759337,2.64147,1.03883,1.72358,-0.905854,-0.596595,-1.1622,45.1722,14.4084,43.7244
-408465,0.909892,0.396909,3,7,0,408470,-0.0264242,-0.182181,0.0492335,-0.220147,0.428966,0.791307,2.74528,1.0293,1.69979,-0.983143,-0.775791,-1.47657,45.111,14.3479,43.3032
-408462,0.911151,0.396909,4,15,0,408469,0.029244,-0.184625,-0.0647806,-0.184592,0.146426,0.647775,2.84729,1.08666,2.07488,-0.678144,-0.42155,-1.10683,45.1161,14.4054,43.5565
-408467,0.824391,0.396909,3,7,0,408470,-0.0171389,-0.187313,-0.0517678,-0.0245402,0.146052,0.777678,2.46614,1.1071,1.8161,-0.894478,-0.740975,-0.866739,45.1215,14.3306,43.3
-408466,0.939172,0.396909,3,7,0,408475,-0.00283689,-0.192074,-0.0277594,-0.392039,0.115225,0.734919,2.54634,1.13434,1.911,-0.74088,-0.358526,-1.21567,45.1496,14.4271,43.6547
-408466,0.85629,0.396909,4,15,0,408477,0.0488944,-0.171818,-0.0737242,0.141146,0.26422,0.721833,3.03404,1.01275,1.74229,-0.890532,-0.480015,-1.24526,45.0586,14.4325,42.8934
-408468,0.918251,0.396909,3,7,0,408476,0.0728994,-0.177143,-0.164904,-0.165147,0.223523,0.781829,2.9126,0.966768,1.82041,-0.865344,-0.608635,-1.11374,45.1535,14.3628,43.3934
-408464,0.847893,0.396909,3,15,0,408477,0.0446914,-0.181337,-0.158019,0.0334961,0.357061,0.797027,2.75464,1.02633,1.49008,-1.12551,-0.908203,-1.33049,45.0594,14.4111,43.259
-408461,0.810831,0.396909,3,7,0,408470,-0.00890515,-0.180214,-0.210876,-0.118779,0.307746,0.726768,2.75676,1.04829,1.71683,-0.96345,-0.749124,-1.4176,45.1032,14.3982,43.4861
-408461,0.741036,0.396909,4,15,0,408469,0.0480783,-0.191706,0.0979952,-0.09823,0.194423,0.702968,2.68004,1.08002,1.97082,-0.887562,-0.674879,-1.19807,45.0674,14.4039,43.6036
-408468,0.658767,0.396909,3,7,0,408473,0.022094,-0.182241,-0.128477,0.0146942,0.144437,0.690236,2.96653,1.08316,2.10639,-0.859659,-0.71997,-0.971283,45.0687,14.3758,43.2533
-408469,0.979151,0.396909,4,15,0,408473,0.0280497,-0.194303,0.0606954,-0.272687,0.245185,0.74725,2.65247,1.09896,1.76582,-1.07604,-1.18975,-1.21517,45.132,14.3751,43.8848
-408466,0.991988,0.396909,3,7,0,408475,0.00162766,-0.181698,-0.0977663,-0.0822814,0.260186,0.722754,2.7993,1.01113,1.69028,-1.00006,-0.938429,-1.73753,45.0639,14.3725,43.6489
-408463,0.940529,0.396909,3,15,0,408472,0.0479431,-0.1873,0.0392827,-0.282514,0.184307,0.718538,2.73656,1.05324,1.87325,-0.713933,-0.655078,-0.971808,45.0853,14.4319,43.5921
-408464,0.591033,0.396909,4,31,0,408473,0.00467303,-0.181109,-0.120132,0.0700835,0.263216,0.691738,2.72014,1.05665,1.52909,-0.898463,-0.861139,-1.35506,45.1105,14.4434,43.5049
-408464,0.987805,0.396909,3,15,0,408469,0.0235192,-0.180596,-0.131861,-0.142434,0.142641,0.719458,3.01135,1.06739,1.85774,-0.809858,-0.542176,-1.0961,45.1015,14.3231,43.2833
-408463,0.884916,0.396909,3,15,0,408469,0.0596993,-0.188363,-0.0861744,-0.000828918,0.205052,0.693705,2.73246,1.02624,1.83114,-0.86628,-0.610427,-1.20542,45.1016,14.4543,43.7214
-408464,0.955525,0.396909,3,7,0,408469,0.0148794,-0.18024,0.175644,-0.0990685,0.30357,0.787438,2.67227,1.05773,1.81554,-0.847894,-0.525725,-1.03675,45.1043,14.3427,42.9511
-408468,0.695002,0.396909,3,15,0,408477,0.0312962,-0.195732,0.0482641,-0.186519,0.410129,0.629565,2.77076,1.02673,1.9915,-0.814478,-0.565455,-1.25588,45.1134,14.451,44.0759
-408462,1,0.396909,3,7,0,408469,0.0441714,-0.19496,0.0764501,-0.193557,0.293708,0.71398,2.90216,1.04685,1.63908,-0.894728,-0.664994,-1.00362,45.1271,14.3731,43.8071
-408463,0.879607,0.396909,4,15,0,408470,0.0376454,-0.181983,-0.188608,-0.0261286,0.178114,0.764391,2.66156,1.06369,1.65156,-0.931448,-0.843883,-1.13635,45.1281,14.4439,43.3982
-408462,0.964004,0.396909,4,15,0,408466,-0.0107346,-0.185166,0.0571626,-0.0634956,0.247154,0.705795,2.85895,1.06073,1.56004,-0.967468,-0.939212,-1.45765,45.0735,14.402,43.5597
-408461,0.927742,0.396909,4,15,0,408468,0.00603974,-0.183295,-0.0981273,-0.110143,0.344123,0.718279,2.74452,1.08547,1.97987,-0.719251,-0.394393,-0.953175,45.139,14.4378,43.1804
-408461,0.972277,0.396909,3,15,0,408465,0.0284259,-0.185839,-0.0125195,-0.0403887,0.284174,0.735334,2.7352,1.01842,1.68992,-1.09734,-0.776937,-1.29028,45.0972,14.3384,43.6461
-408463,0.916821,0.396909,4,15,0,408467,0.000143563,-0.183228,-0.0188298,-0.246476,0.172411,0.680838,2.7811,1.11436,1.75613,-0.705992,-0.474461,-1.08241,45.0965,14.3381,43.4086
-408461,0.894146,0.396909,3,7,0,408469,-0.00430251,-0.192934,0.0470088,-0.169947,0.224049,0.716192,2.67318,1.11276,1.90149,-0.905048,-0.617193,-1.18385,45.0797,14.4261,43.5653
-408460,0.829786,0.396909,4,15,0,408468,0.0307341,-0.181597,-0.123209,-0.0653093,0.21497,0.733722,2.87768,1.07084,1.7611,-0.976422,-0.768267,-1.19101,45.1233,14.3579,43.3648
-408459,0.933577,0.396909,4,15,0,408467,0.0133365,-0.187749,-0.0152329,-0.116276,0.18722,0.720141,2.77079,1.07349,1.84067,-0.710159,-0.342828,-0.898086,45.0857,14.3861,43.3428
-408462,0.867983,0.396909,3,7,0,408466,0.0584816,-0.185721,-0.101218,-0.0908712,0.30875,0.656927,2.64139,1.10141,1.87426,-0.912321,-0.681195,-1.16841,45.056,14.3759,43.5761
-408465,0.842164,0.396909,4,15,0,408469,-0.0159073,-0.192737,0.0310224,-0.304181,0.0653246,0.693696,2.92378,1.01816,1.78625,-0.728013,-0.49197,-1.12816,45.1497,14.3274,44.0307
-408467,0.574517,0.396909,4,15,0,408476,0.0427059,-0.177541,-0.12552,-0.0179275,0.334422,0.746984,2.51433,1.08726,1.91815,-1.04093,-0.521026,-0.86939,45.0546,14.4019,43.0324
-408465,0.927454,0.396909,4,15,0,408474,0.0081284,-0.180792,0.0394639,-0.179011,0.100088,0.681626,2.94775,1.05296,1.73622,-0.625122,-0.364228,-0.792387,45.1517,14.4362,43.4114
-408471,0.785167,0.396909,4,15,0,408476,0.00946155,-0.173047,-0.061055,-0.152249,0.327277,0.728315,2.63686,1.07502,1.76561,-0.98708,-0.782836,-0.919405,45.0497,14.5084,43.1127
-408464,1,0.396909,3,15,0,408475,-0.0168577,-0.183586,-0.124936,-0.00831319,0.152195,0.751252,2.87757,1.07653,1.78526,-0.763499,-0.474881,-1.17378,45.048,14.315,43.0878
-408462,0.856487,0.396909,3,15,0,408473,-0.0317901,-0.187163,-0.0935212,-0.0410333,0.170562,0.718555,2.84862,1.07215,1.78165,-0.686824,-0.408473,-1.19895,45.0519,14.385,43.2939
-408462,0.83047,0.396909,4,15,0,408468,0.0108064,-0.190537,-0.0190101,-0.126896,0.163527,0.684217,2.778,1.0557,1.85231,-0.927966,-0.839296,-1.39863,45.0974,14.4091,43.8888
-408459,0.999206,0.396909,3,7,0,408466,0.0387921,-0.182461,-0.0532126,-0.085716,0.301043,0.733917,2.84413,1.04894,1.63475,-0.99446,-0.676675,-1.33626,45.1014,14.3811,43.41
-408463,0.698187,0.396909,3,15,0,408466,0.0337511,-0.178137,-0.0138676,-0.125777,0.232616,0.729839,2.82653,1.03141,1.56133,-0.824784,-0.536038,-1.14248,45.1081,14.4547,43.3187
-408463,0.998293,0.396909,3,15,0,408469,0.0263562,-0.176998,0.0191958,-0.0885957,0.190558,0.707913,2.89233,1.0183,1.59669,-0.879084,-0.557032,-1.33514,45.1044,14.4436,43.4025
-408464,0.95763,0.396909,3,15,0,408468,0.0450019,-0.192239,-0.000823276,-0.154658,0.152242,0.749057,3.01545,0.986427,1.82142,-0.848859,-0.543156,-0.996909,45.0969,14.3518,43.7189
-408464,0.875313,0.396909,4,15,0,408471,0.0182492,-0.184106,-0.173686,0.0997695,0.226902,0.721078,2.65522,1.14178,1.92389,-0.843244,-0.457181,-0.893383,45.0994,14.3967,43.0187
-408465,0.776473,0.396909,3,7,0,408475,0.0121947,-0.182905,-0.188333,0.10125,0.246806,0.696954,2.49769,1.15135,1.8582,-0.683676,-0.500917,-0.957236,45.0883,14.3678,43.0396
-408461,0.976336,0.396909,4,15,0,408469,-0.0108658,-0.187555,-0.131654,-0.0549488,0.17777,0.739196,2.58402,1.11697,1.77533,-0.996909,-0.689584,-1.1004,45.14,14.3656,43.4909
-408463,0.828971,0.396909,4,15,0,408468,0.000915511,-0.185207,-0.0467985,-0.171322,0.0404484,0.741648,2.72467,1.0597,1.97025,-0.90332,-0.533063,-1.02769,45.1454,14.4007,43.5685
-408460,0.940787,0.396909,4,15,0,408466,0.0387485,-0.185283,-0.0636333,-0.000729806,0.351866,0.687886,2.78923,1.06841,1.71849,-0.926001,-0.645938,-1.06064,45.0479,14.3914,43.3989
-408465,0.665785,0.396909,4,15,0,408471,0.0264222,-0.188605,-0.13914,-0.115579,-0.0033812,0.750472,2.83686,1.08101,1.63665,-1.12542,-0.720973,-1.14571,45.1484,14.3848,43.756
-408473,0.837333,0.396909,3,7,0,408478,-0.0486854,-0.193703,0.197684,-0.39313,0.218618,0.73518,2.60709,1.07771,1.31749,-1.07868,-1.02425,-1.80949,45.0522,14.3864,44.0688
-408466,1,0.396909,3,7,0,408474,0.0535034,-0.187397,-0.22698,-0.0341018,0.284392,0.723345,2.75709,1.07848,1.61037,-0.87246,-0.910542,-1.07709,45.1485,14.4234,43.5902
-408462,0.959794,0.396909,3,15,0,408472,0.0215684,-0.189093,-0.0432695,-0.282424,0.229885,0.691413,2.79505,1.05465,2.13416,-0.572913,-0.195413,-1.04928,45.1327,14.3589,43.5626
