# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = model_6b744330bda_model
# start_datetime = 2023-03-30 08:11:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpO6pATb/standata-6b74b805b47.json
# init = 2 (Default)
# random
#   seed = 549394854
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-202303300811-4-895f5d.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model_pca/model_0468bb5407fbaa407fffd48330a4259e-profile-202303300811-4-0f71b0.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,Intercept,sigma,b_Intercept
-408463,0.934143,0.32996,4,15,0,408468,0.00392603,-0.193357,-0.235507,-0.146501,0.218583,0.658983,2.75642,1.09152,1.76581,-0.979906,-0.657175,-1.51832,45.1165,14.3738,44.052
-408466,0.960725,0.32996,4,15,0,408473,0.0765959,-0.178965,-0.1552,0.133002,0.215397,0.788764,2.77007,1.01325,2.0088,-0.694039,-0.327909,-1.15582,45.1447,14.3735,42.9144
-408464,0.997535,0.32996,4,15,0,408471,-0.0258884,-0.202413,-0.0565068,-0.265838,0.113835,0.64653,2.75392,1.09555,1.66378,-1.00246,-0.69883,-1.55459,45.1124,14.3819,44.4613
-408465,0.95409,0.32996,3,7,0,408469,-0.033574,-0.201938,0.0510849,-0.296229,0.140137,0.662349,2.86276,1.1064,1.54964,-1.03323,-0.782006,-1.28653,45.1451,14.3521,44.3456
-408461,0.996737,0.32996,3,15,0,408468,0.01006,-0.177118,-0.136638,-0.0572072,0.240619,0.770699,2.68595,1.04155,1.70757,-0.930309,-0.736528,-1.39271,45.0552,14.4185,43.1802
-408463,0.853359,0.32996,4,15,0,408472,0.0450605,-0.196084,0.0848004,-0.189916,0.421734,0.670477,2.71691,1.09011,1.79897,-1.01279,-0.658601,-1.33931,45.1191,14.3938,43.8937
-408464,0.969676,0.32996,4,15,0,408467,0.0579613,-0.199308,0.0697042,-0.348167,0.387057,0.660999,2.69376,1.08077,1.88604,-0.943707,-0.668277,-1.19229,45.0977,14.3787,44.1277
-408463,0.995941,0.32996,4,15,0,408471,-0.000271038,-0.173845,-0.178884,0.155025,-0.0115484,0.705239,2.76917,1.08023,1.86555,-0.718859,-0.452122,-1.04907,45.1129,14.394,43.0194
-408459,0.919746,0.32996,3,15,0,408466,0.0106089,-0.187304,-0.100226,-0.0923106,0.136073,0.723634,2.7752,1.08713,1.84276,-0.710367,-0.400794,-0.916595,45.0765,14.3811,43.3213
-408460,0.965239,0.32996,3,15,0,408463,0.0054036,-0.181439,-0.0924877,-0.055696,0.146666,0.702992,2.68531,1.1004,1.70755,-1.0329,-0.684321,-1.47379,45.155,14.3924,43.545
-408463,0.929545,0.32996,3,15,0,408467,0.0280097,-0.18727,-0.0120455,-0.0223079,0.345327,0.714594,2.90109,1.01628,1.78245,-0.864176,-0.584741,-0.914244,45.0181,14.3732,43.3838
-408461,0.892392,0.32996,4,15,0,408470,-0.0446843,-0.195612,-0.0203075,-0.179793,0.190564,0.690538,2.69811,1.10453,1.69929,-0.898722,-0.676708,-1.21014,45.0934,14.3775,43.8692
-408462,0.886374,0.32996,4,15,0,408466,0.0814609,-0.184101,-0.0721479,0.0305398,0.246918,0.735965,2.7577,1.04776,1.6523,-0.888918,-0.496327,-1.24513,45.094,14.3681,43.3275
-408463,0.922886,0.32996,4,15,0,408470,0.049222,-0.181975,-0.129912,0.0214311,0.181955,0.738039,2.78985,1.02322,1.90797,-0.834149,-0.417601,-1.44352,45.1234,14.4075,43.3486
-408460,0.936698,0.32996,4,15,0,408467,-0.000978284,-0.192428,-0.164592,-0.159116,0.138549,0.698716,2.78219,1.08398,1.69106,-0.867316,-0.744872,-1.09889,45.0797,14.3881,43.8329
-408467,0.92992,0.32996,3,7,0,408469,-0.0725228,-0.187892,-0.119853,-0.222054,0.119047,0.662718,2.87799,1.11185,1.80508,-0.920492,-0.494562,-1.41367,45.1319,14.3874,43.7843
-408463,0.902175,0.32996,4,15,0,408473,-0.030123,-0.194149,-0.0989517,-0.155711,0.145563,0.725027,2.62395,1.10807,1.39236,-1.21861,-0.963229,-1.54264,45.1451,14.3967,44.098
-408465,0.838129,0.32996,4,15,0,408471,0.0560482,-0.188388,-0.0562937,0.135374,0.338447,0.705113,2.84025,0.995857,2.02265,-0.655046,-0.356006,-0.879469,45.072,14.3856,43.2975
-408461,0.962647,0.32996,3,7,0,408469,0.0584618,-0.179396,-0.000835867,0.0528278,0.24794,0.674216,2.94185,1.03825,1.82742,-0.834895,-0.575516,-1.10088,45.0846,14.4255,43.2806
-408463,0.876323,0.32996,4,15,0,408469,0.00198877,-0.191612,-0.132256,-0.238908,0.22673,0.753698,2.49773,1.10083,1.4118,-1.10675,-0.896895,-1.53001,45.142,14.3913,43.9475
-408464,0.893802,0.32996,4,15,0,408473,0.0443607,-0.189346,-0.0739129,0.121942,0.24925,0.668601,2.90255,1.008,1.8685,-0.809344,-0.479596,-1.08474,45.1167,14.3845,43.6547
-408462,0.980002,0.32996,4,15,0,408467,-0.00713813,-0.192796,-0.0698049,-0.12822,0.14441,0.754296,2.48691,1.10506,1.89474,-0.711615,-0.536679,-0.973421,45.0975,14.4019,43.4694
-408461,0.92557,0.32996,4,15,0,408468,0.0652131,-0.192693,-0.0169247,-0.185976,0.0761897,0.706556,2.66392,1.10114,1.93681,-0.688596,-0.445479,-1.11569,45.0759,14.3856,43.6058
-408463,0.965053,0.32996,4,15,0,408467,-0.0154386,-0.179195,-0.120957,0.0681113,0.432276,0.723079,2.64856,1.0572,1.63209,-1.09003,-0.878573,-1.26356,45.1399,14.3778,43.3575
-408467,0.869033,0.32996,4,15,0,408472,-0.00599086,-0.172161,-0.176551,-0.052523,0.118906,0.820672,2.55934,1.10002,1.84068,-0.666883,-0.507359,-1.09664,45.0126,14.3981,42.5395
-408463,0.999548,0.32996,3,7,0,408471,-0.0070711,-0.175955,-0.194489,0.039402,0.103211,0.784465,2.56955,1.07764,1.83934,-0.776845,-0.368285,-1.17728,45.0909,14.4107,42.8967
-408466,0.799708,0.32996,4,15,0,408470,0.0605829,-0.191707,0.0533753,-0.119714,0.387704,0.633168,2.84914,1.05138,1.70838,-1.02509,-0.516239,-1.01573,45.1166,14.3593,43.9237
-408462,0.999156,0.32996,3,7,0,408470,0.0161406,-0.189467,-0.00880255,-0.152491,0.200714,0.720428,2.64699,1.10208,1.98442,-0.943015,-0.508882,-1.20503,45.1472,14.4257,43.5651
-408464,0.928597,0.32996,4,15,0,408467,0.0262385,-0.182086,-0.0718387,-0.00545264,0.223748,0.712266,2.8828,1.03197,1.93363,-0.587157,-0.583572,-1.11233,45.0371,14.4382,43.1655
-408463,0.979959,0.32996,4,15,0,408470,0.00314187,-0.196226,-0.00580598,-0.0688607,0.232235,0.716392,2.61359,1.09326,2.09197,-0.791227,-0.431419,-1.09862,45.1129,14.4289,43.5763
-408463,0.817816,0.32996,3,15,0,408471,0.0197595,-0.187604,-0.0667512,-0.194808,0.246911,0.701265,2.74018,1.06133,1.87975,-0.578844,-0.541993,-1.2362,45.1,14.3513,43.5227
-408467,0.964405,0.32996,3,7,0,408471,0.0495104,-0.19833,-0.0638132,-0.352974,0.131182,0.725787,2.94917,1.07419,1.80022,-0.931583,-0.384907,-0.922694,45.1548,14.4234,43.9729
-408470,0.962601,0.32996,4,15,0,408477,-0.0196658,-0.180259,-0.070353,0.324498,0.363595,0.762199,2.75408,1.05933,1.6393,-1.1259,-0.761194,-1.14773,45.0668,14.4073,42.9237
-408465,0.999382,0.32996,4,15,0,408477,0.0459845,-0.17266,-0.0781932,0.0373006,0.359195,0.670898,2.69176,1.08915,1.81302,-0.805095,-0.674166,-1.21928,45.0328,14.3339,42.9826
-408464,0.942617,0.32996,3,15,0,408469,0.0577499,-0.170535,-0.0234343,0.10736,0.378327,0.67407,2.71215,1.07513,1.78752,-0.825101,-0.736615,-1.16955,45.0508,14.3912,42.9029
-408465,0.943363,0.32996,3,7,0,408469,0.0276659,-0.182415,-0.058729,0.180045,0.359049,0.647174,2.75256,1.12207,1.9349,-0.969225,-0.566005,-1.113,45.1042,14.3799,43.1901
-408464,0.813252,0.32996,3,15,0,408474,-0.032509,-0.185957,-0.0407808,-0.235904,0.2655,0.765624,2.62279,1.03749,1.60238,-1.23395,-0.780213,-1.40071,45.114,14.3896,43.7969
-408463,0.864108,0.32996,4,15,0,408470,0.0690732,-0.179463,-0.0221209,0.00218419,0.18413,0.650605,2.84305,1.06449,1.88066,-0.613042,-0.454423,-0.928835,45.062,14.3826,43.2352
-408467,0.937843,0.32996,3,7,0,408471,0.0893507,-0.187441,-0.0129987,-0.0289077,0.0983298,0.646297,2.86009,1.02902,1.77938,-0.743211,-0.362726,-0.78511,45.0325,14.4068,43.6679
-408466,0.914758,0.32996,4,15,0,408475,-0.0333058,-0.190402,-0.0266,-0.361128,0.409485,0.766129,2.64204,1.10424,1.82666,-0.767714,-0.68,-1.21715,45.163,14.3872,43.4674
-408464,1,0.32996,4,15,0,408475,0.013831,-0.188826,-0.105018,-0.0692618,0.390795,0.636611,2.66253,1.10535,1.95216,-0.873502,-0.528045,-0.924689,45.1413,14.3803,43.6554
-408465,0.878155,0.32996,4,15,0,408473,0.0167981,-0.184634,0.0166249,-0.160599,0.0958274,0.770784,2.7838,1.02034,1.36885,-1.1805,-0.880845,-1.57309,44.9989,14.384,43.6923
-408467,0.706921,0.32996,3,7,0,408474,0.000839369,-0.184495,0.0215048,-0.265239,0.110348,0.690747,2.73968,1.03616,1.46107,-1.11995,-0.987502,-1.38838,45.0305,14.4205,44.0192
-408463,0.853909,0.32996,3,7,0,408474,0.0180271,-0.190516,-0.11573,-0.192542,0.283592,0.737975,2.90168,1.03222,1.74173,-1.11307,-0.805322,-1.42396,45.1788,14.3534,43.9158
-408464,0.983517,0.32996,4,15,0,408471,0.0362486,-0.182548,-0.221131,-0.148239,0.330056,0.685451,2.82506,1.10657,1.53507,-1.08525,-0.908129,-1.52362,45.1727,14.3592,43.7112
-408462,1,0.32996,3,7,0,408466,0.0379763,-0.177413,-0.142334,-0.136789,0.345012,0.677063,2.80811,1.0903,1.62689,-1.13743,-0.925579,-1.47604,45.141,14.3821,43.5835
-408464,0.822104,0.32996,3,15,0,408474,0.0754052,-0.187446,0.0775663,-0.058661,0.303211,0.781941,2.73792,1.01146,1.61791,-1.06209,-0.755446,-1.47222,45.0629,14.3865,43.4796
-408462,0.940609,0.32996,4,15,0,408469,-0.0159079,-0.182267,-0.205734,0.0282799,0.246542,0.680132,2.81622,1.08191,1.81096,-0.784285,-0.495416,-1.17168,45.1436,14.4289,43.3741
-408464,0.812104,0.32996,4,15,0,408471,-0.00219917,-0.192248,-0.00195871,-0.197646,0.350427,0.738404,2.82823,1.01811,1.84334,-0.763332,-0.72685,-1.04332,45.0255,14.4049,43.5767
-408467,0.98167,0.32996,4,15,0,408472,0.0277895,-0.196264,-0.0122143,-0.326483,0.0968839,0.758931,2.65776,1.03807,1.57737,-1.04456,-0.575012,-1.42479,44.978,14.3978,43.992
-408461,0.984516,0.32996,3,7,0,408471,0.00278366,-0.183087,0.0522085,-0.0225247,0.282413,0.727882,2.81225,1.06616,1.90127,-0.706396,-0.682493,-1.07928,45.0939,14.3843,43.1209
-408462,0.956472,0.32996,4,15,0,408466,0.0353736,-0.18698,-0.0221842,-0.054692,0.354529,0.688324,2.75144,1.10026,1.57682,-0.894621,-0.878253,-1.37466,45.1023,14.3916,43.5246
-408464,0.94887,0.32996,4,31,0,408467,0.0605274,-0.186771,-0.0390981,-0.0950169,0.122636,0.709282,2.75312,1.06316,1.33379,-1.0305,-1.00817,-1.50037,45.1305,14.3724,43.9039
-408465,0.933509,0.32996,4,15,0,408471,-0.0247203,-0.192928,-0.0540559,-0.196311,0.180286,0.702104,2.78755,1.09138,1.80173,-0.800002,-0.879036,-1.37983,45.0977,14.4376,43.7891
-408466,0.976173,0.32996,4,15,0,408469,0.0435502,-0.18186,0.0416584,-0.0275628,0.140915,0.685024,2.82015,1.04785,1.50471,-0.743226,-0.684473,-1.13263,45.0959,14.3344,43.4885
-408464,0.962047,0.32996,3,15,0,408472,0.0520481,-0.183761,0.0413296,0.0397594,0.217444,0.728465,2.97752,1.03699,1.66389,-1.09465,-0.600726,-1.34655,45.0957,14.3968,43.3879
-408464,0.939397,0.32996,4,15,0,408471,-0.0191581,-0.185915,-0.0605414,-0.216167,0.284882,0.738137,2.60632,1.12166,1.7233,-0.834665,-0.855958,-1.41782,45.1504,14.3893,43.4689
-408464,0.948929,0.32996,4,15,0,408472,0.0533525,-0.176889,-0.0556576,0.0534777,0.186271,0.735398,2.89794,1.02792,1.83779,-0.999518,-0.42644,-1.35564,45.0648,14.3778,43.1294
-408463,0.910956,0.32996,4,15,0,408472,-0.01207,-0.195158,0.0770206,-0.282683,0.272645,0.748471,2.75124,1.05032,1.7971,-0.932457,-0.663868,-0.937066,45.1229,14.3413,43.7891
-408466,0.88642,0.32996,4,15,0,408472,0.0474833,-0.171159,-0.175589,0.0940727,0.176682,0.750276,2.71617,1.12577,1.97248,-0.706297,-0.637362,-1.18096,45.0813,14.3522,42.5827
-408462,0.967034,0.32996,3,7,0,408471,0.0569963,-0.182188,-0.0616273,0.0379878,0.246697,0.715143,2.65847,1.07863,1.84419,-0.772146,-0.428666,-0.661487,45.0873,14.4049,43.1244
-408464,0.838246,0.32996,4,15,0,408467,-0.0218035,-0.191895,-0.0687034,-0.270519,0.159996,0.721757,2.81993,1.04628,1.32698,-1.05344,-0.966496,-1.23544,45.0781,14.3926,44.0844
-408466,1,0.32996,3,7,0,408470,0.041378,-0.185828,-0.0182765,-0.168759,0.244997,0.738707,2.89285,1.0187,1.6103,-1.18108,-0.737541,-1.66424,45.2186,14.3796,43.8936
-408467,0.956357,0.32996,4,15,0,408478,0.0388289,-0.184688,-0.0394253,-0.0518811,0.13414,0.677908,2.67123,1.12796,2.45564,-0.389542,-0.0041928,-0.691621,45.0179,14.3753,42.8508
-408465,0.988333,0.32996,3,7,0,408469,0.0507692,-0.185754,-0.00703852,-0.0498136,0.170041,0.681691,2.72223,1.1126,2.37504,-0.316712,-0.132111,-0.808352,45.0418,14.4147,42.9039
-408462,0.948283,0.32996,3,7,0,408467,0.0300913,-0.182112,0.0180556,-0.00133569,0.220846,0.678811,2.70717,1.09024,2.2114,-0.593607,-0.171481,-0.734993,45.0781,14.3738,43.008
-408463,0.99932,0.32996,4,15,0,408465,0.0241427,-0.191446,0.014264,-0.0862867,0.0692106,0.670615,2.74043,1.1046,2.15885,-0.412306,-0.259835,-0.850436,45.1105,14.397,43.3854
-408466,0.865617,0.32996,4,23,0,408474,-0.00461239,-0.181757,0.0154185,-0.0296721,0.269571,0.797661,2.79722,1.05441,1.3983,-1.221,-0.969441,-1.6772,45.0022,14.427,43.2408
-408463,0.988196,0.32996,4,15,0,408473,-0.0100784,-0.184252,-0.0595821,-0.184088,0.178456,0.73175,2.66695,1.05604,1.78192,-0.778669,-0.486435,-0.950366,45.2226,14.387,43.5854
-408463,0.766812,0.32996,3,7,0,408469,-0.0131304,-0.192036,-0.108947,-0.102427,0.290141,0.744274,2.8437,1.06571,2.00866,-0.67899,-0.552381,-1.17891,45.0754,14.3988,43.3485
-408463,0.955481,0.32996,3,7,0,408467,0.030348,-0.181783,0.0570636,-0.184518,0.174611,0.732066,2.64708,1.03886,1.72628,-0.714165,-0.50249,-0.886718,45.1361,14.4118,43.4272
-408466,0.980082,0.32996,3,7,0,408470,0.00394028,-0.193563,-0.00983142,-0.167279,0.25895,0.805617,2.51473,1.10779,2.13138,-0.643505,-0.544977,-1.15633,45.121,14.3711,43.1862
-408469,0.988188,0.32996,4,15,0,408475,0.0493282,-0.178594,-0.176678,-0.246335,0.315718,0.739459,2.39099,1.12804,1.73093,-0.884099,-0.637324,-0.96437,45.0575,14.4039,43.2143
-408467,0.944702,0.32996,4,15,0,408480,0.0327551,-0.185846,0.0176717,-0.285504,0.327258,0.852212,2.61479,1.06722,1.86395,-0.961775,-0.789951,-1.33227,45.0987,14.4172,43.1692
-408473,0.900778,0.32996,3,7,0,408482,0.0756662,-0.1837,0.0501708,-0.270463,0.0919771,0.862141,2.61942,1.02196,1.39969,-1.13456,-0.758277,-1.42267,45.0117,14.3519,43.4045
-408464,0.957538,0.32996,3,7,0,408481,-0.0530236,-0.177755,0.0853882,-0.0182885,0.337203,0.714365,2.77753,1.06881,1.74869,-0.917012,-0.688405,-1.25248,45.0911,14.4329,43.1152
-408468,0.875516,0.32996,3,15,0,408476,0.0375023,-0.18815,-0.311625,-0.0599273,0.110232,0.663356,2.81363,1.10522,1.68725,-0.968024,-0.650258,-1.21917,45.226,14.3529,43.944
-408464,0.981991,0.32996,3,15,0,408473,0.0749848,-0.185293,-0.119137,-0.212755,0.110272,0.736569,2.86447,1.07622,1.71303,-0.883668,-0.603589,-1.25842,45.1571,14.4339,43.5891
-408461,0.99784,0.32996,3,15,0,408466,0.00186375,-0.19262,0.0474267,-0.123569,0.261726,0.701611,2.64597,1.06701,1.83073,-0.784248,-0.567428,-0.97538,45.0536,14.3465,43.6122
-408463,0.921822,0.32996,3,7,0,408467,0.0339528,-0.183073,-0.267625,-0.185386,0.3201,0.702014,2.83424,1.10746,1.71601,-0.951679,-0.716817,-1.30112,45.093,14.4251,43.4769
-408463,0.740079,0.32996,3,15,0,408472,-0.000313189,-0.179496,-0.0802614,-0.0642365,0.278311,0.722562,2.66984,1.13011,1.89583,-1.01555,-0.687778,-1.41793,45.0703,14.4062,43.1237
-408463,0.926195,0.32996,4,15,0,408468,0.0199655,-0.19556,-0.0015483,-0.173485,0.175763,0.769209,2.72651,1.02945,2.02485,-0.805238,-0.36208,-1.07703,45.1404,14.4033,43.6627
-408467,0.728645,0.32996,4,15,0,408472,0.0158885,-0.179736,0.0164961,-0.0177851,0.247521,0.688622,2.92656,1.11019,1.90285,-1.12212,-0.588816,-1.18442,45.0666,14.3876,43.1714
-408469,0.96747,0.32996,4,15,0,408475,0.0420579,-0.185937,0.0297458,-0.0116874,0.204077,0.70665,2.78667,0.988855,2.19227,-0.806119,-0.242323,-0.828901,45.1432,14.3712,43.504
-408466,1,0.32996,3,15,0,408474,0.0114092,-0.184508,0.0325065,-0.0146316,0.293329,0.697825,2.86261,1.06072,1.65375,-0.684021,-0.647203,-1.40999,45.1589,14.3982,43.3855
-408461,1,0.32996,3,15,0,408471,0.0048201,-0.185046,0.135168,-0.120488,0.228965,0.744532,2.78906,1.05076,1.84663,-0.923929,-0.674778,-1.16309,45.1674,14.3724,43.4339
-408463,0.944749,0.32996,4,15,0,408465,0.0352785,-0.189592,-0.218309,-0.0521061,0.167951,0.688119,2.77324,1.08652,2.09823,-0.784598,-0.437796,-1.06626,45.0595,14.3586,43.5055
-408462,0.997724,0.32996,4,15,0,408467,-0.0170359,-0.185425,0.0750549,-0.0972501,0.237358,0.762829,2.59046,1.07227,1.6647,-1.11353,-0.906449,-1.36016,45.1468,14.3568,43.5491
-408459,0.976358,0.32996,3,7,0,408466,0.0164632,-0.179954,-0.0364797,-0.147174,0.214609,0.752367,2.71943,1.04955,1.85568,-0.836073,-0.573137,-1.11982,45.0822,14.432,43.2351
-408459,0.997635,0.32996,4,15,0,408461,0.0249031,-0.189194,-0.0394487,-0.173607,0.228913,0.694688,2.87567,1.08006,1.74253,-0.904022,-0.608077,-1.27446,45.14,14.4061,43.6965
-408460,0.912883,0.32996,4,15,0,408465,0.0329488,-0.187068,0.00374626,0.00104481,0.21996,0.736833,2.63577,1.07494,1.91578,-0.79402,-0.490879,-0.872806,45.0676,14.3844,43.2267
-408462,0.862234,0.32996,4,15,0,408467,0.0144756,-0.18514,-0.0608843,-0.185179,0.167933,0.71516,2.92134,1.06732,1.94799,-0.50582,-0.287508,-0.633384,45.1139,14.3965,43.216
-408461,0.990094,0.32996,3,15,0,408467,0.0102522,-0.186107,0.0799553,-0.175053,0.12547,0.759226,2.69826,1.07029,2.07986,-0.63731,-0.245543,-0.872115,45.1026,14.4187,43.1492
-408465,0.834136,0.32996,4,15,0,408471,0.0283368,-0.179352,-0.0467039,-0.0623983,0.342607,0.714621,2.91019,1.1008,1.34064,-1.3518,-1.16669,-1.7122,45.0982,14.4267,43.5128
-408462,0.990591,0.32996,4,15,0,408470,-0.000551865,-0.185935,0.0179947,-0.208617,0.226093,0.739573,2.79813,1.07852,2.14707,-0.576791,-0.350848,-0.922782,45.1441,14.4261,43.1742
-408463,0.735638,0.32996,4,15,0,408470,0.0513215,-0.195707,-0.0716813,-0.0854943,0.248488,0.679184,2.68357,1.07123,1.70394,-0.883759,-0.891607,-1.42951,45.0847,14.423,43.9859
-408462,0.965066,0.32996,3,15,0,408473,0.0593295,-0.191385,-0.0355719,-0.106157,0.402466,0.683594,2.85636,1.0487,1.65661,-1.07999,-0.898373,-1.0691,45.0703,14.3699,43.8243
-408463,0.855536,0.32996,3,15,0,408468,0.0258355,-0.182714,-0.0202474,-0.134972,0.276905,0.714467,2.86417,1.02219,1.79853,-0.71178,-0.51658,-1.42838,45.1356,14.415,43.4533
-408463,0.995857,0.32996,3,15,0,408467,0.0361985,-0.184515,-0.0364525,-0.092351,0.244272,0.711794,2.84905,1.01076,1.80935,-0.720557,-0.495026,-1.47596,45.1185,14.4042,43.5317
-408460,0.989032,0.32996,3,7,0,408466,0.0402527,-0.185576,-0.0768315,0.00983532,0.234541,0.714795,2.78646,1.02899,1.9146,-0.918702,-0.622115,-1.22882,45.1059,14.388,43.5241
-408460,0.82196,0.32996,3,15,0,408464,0.0486476,-0.185062,0.0191164,-0.0734213,0.313223,0.732127,2.78208,1.0319,1.59525,-0.958284,-0.646313,-1.15533,45.1212,14.4227,43.5116
-408463,0.886194,0.32996,3,7,0,408467,0.0369277,-0.184589,0.0363386,-0.0349364,0.279407,0.736962,2.84634,0.993045,1.75726,-0.998305,-0.808649,-1.33538,45.1669,14.3643,43.646
-408463,0.959343,0.32996,4,15,0,408469,0.0110332,-0.197617,-0.106237,-0.130435,0.164122,0.68814,2.61523,1.09578,1.99155,-0.727417,-0.617507,-1.12673,45.0399,14.3931,43.7977
-408472,0.885933,0.32996,4,15,0,408475,-0.06597,-0.162963,-0.115804,0.059544,0.131902,0.785421,2.82149,1.0762,2.07536,-0.669158,-0.56914,-0.866363,45.1785,14.3951,42.3909
-408472,0.948979,0.32996,4,15,0,408483,0.100245,-0.211559,0.110195,-0.187334,0.320388,0.682724,2.71952,1.08335,1.42704,-1.19336,-0.774593,-1.2649,45.0547,14.3907,44.4552
-408470,0.998749,0.32996,4,15,0,408477,-0.0763667,-0.178904,-0.147761,0.134284,0.022009,0.78679,2.77066,1.0521,1.73757,-0.869002,-0.769933,-1.11634,45.1527,14.385,43.1372
-408467,0.899673,0.32996,4,15,0,408478,0.0110121,-0.175439,-0.0619281,-0.156249,0.207787,0.782394,2.82652,1.02499,1.78323,-0.899708,-0.284581,-1.4736,45.062,14.3686,43.0428
-408464,1,0.32996,4,15,0,408470,0.00139278,-0.192662,-0.000639189,-0.142414,0.390874,0.738485,2.69241,1.04396,1.85394,-0.931327,-0.642742,-0.719517,45.1233,14.392,43.6184
