parameters,2.5%,25.0%,50.0%,75.0%,97.5%
α,31.75783169267714,37.74173019931174,39.96343274663974,42.23575346095406,48.51803707069387
β[1],-0.34432720830038144,-0.07626828537577394,0.0669664318405031,0.21348085624871518,0.4870448617226831
β[2],-0.1462542014486401,-0.09296853091103402,-0.06501934241317418,-0.03793112649695797,0.015254412867725043
β[3],0.006797358958368822,0.05794392319662055,0.08371346084832682,0.10936131641310873,0.15760294477076653
β[4],0.20098021073213143,0.45951785912466553,0.5931214957161528,0.7238775603531195,0.9610009662245684
β[5],0.023320714649448213,0.07889423717027695,0.10924543807802278,0.1390182208792409,0.19426718938578752
β[6],-1.4852865277408407,-1.2202000783341906,-1.0795628646842739,-0.9376944858672118,-0.6676756359029039
β[7],-0.1878209669680401,-0.17757803464315414,-0.17222273973766028,-0.16685340388613196,-0.15642739525791982
β[8],-0.8501008181436701,-0.7174030954428108,-0.6445998573139332,-0.5761812944678517,-0.4391045476409038
β[9],-0.3241205704252807,-0.1443188689232136,-0.05335396701827949,0.03854199795492814,0.21522339161119913
β[10],0.3200256199688629,0.46533626285443336,0.5392254091104511,0.6138555545510668,0.7522758337442129
β[11],0.5587386470486062,0.619105020350511,0.6494531124549341,0.6791543014150586,0.735864437287763
β[12],2.6764319223606488,2.8462192325879325,2.931374351199227,3.017957048780442,3.1766676014354203
β[13],0.9638174269865198,1.0077104035628888,1.0309531222563668,1.0549475305859395,1.0993917821258443
σ,15.502687576620199,15.546509884720791,15.570240613752631,15.59378661084117,15.637808564598506
τ_1,0.9034485578015603,1.3064350878628008,1.6306698425414228,2.0873533623186966,3.851476337920657
zⱼ_1[1],-2.201232983102153,-1.412990035973268,-1.0217266111097614,-0.6490189970610287,0.052010266490199054
zⱼ_1[2],-0.2859632803014388,0.3329383580578936,0.6849683605164916,1.0191369276433753,1.6703876744110375
zⱼ_1[3],-0.11275768957967935,0.5574879970220518,0.9325113045374734,1.3009720781296643,2.019532396646449
zⱼ_1[4],-0.5477612251858839,0.016552966623877337,0.3457117535191202,0.6526541086560133,1.253223362261823
zⱼ_1[5],-2.085960306062909,-1.3311061985779684,-0.9396153218464178,-0.5860111775694357,0.09222946991606586
τ_2,2.037475121783552,3.360197010018793,4.629948414937271,6.58805908060647,12.68470946338462
zⱼ_2[1],-0.6180344032147652,0.2796361184996044,0.8272289123520083,1.387865344595595,2.5133182361581325
zⱼ_2[2],-2.460028374864913,-1.3924774410962062,-0.8714592559505064,-0.35808337210647,0.5982354956054892
