"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"63","cor_co_grupo__tech__tech:pedag:content",0.1121650941491,0.1497275,0.321594717269512,0.33083173767,-0.49165665,0.55361855,1.07227155481693,67.5735269144596,106.534747509581
"64","cor_co_grupo__pedag__tech:pedag:content",0.01240409217175,0.071,0.417647922537578,0.4915523235,-0.6445493,0.62997185,1.47780079628487,7.85735271741575,26.9269096273781
"65","cor_co_grupo__content__tech:pedag:content",0.259417218317,0.224174,0.476841670159048,0.5833563981,-0.4913804,0.95831325,1.55365311804795,7.1263726757333,24.1577727958542
"66","cor_co_grupo__tech:pedag__tech:pedag:content",-0.19645785675225,-0.1867725,0.327577044268141,0.3723068055,-0.71907195,0.3193142,1.10465581351585,28.5599490544156,256.906925391942
"67","cor_co_grupo__tech:content__tech:pedag:content",-0.160501167805,-0.158503,0.315025604924878,0.30905946015,-0.6803495,0.38000365,1.05247248356255,119.03610023842,327.626948226516
"68","cor_co_grupo__pedag:content__tech:pedag:content",0.0384012390215,0.00729914,0.437233435246518,0.5716698036,-0.6418416,0.7422625,1.39419462115802,8.76682261097082,14.1147299213504
"69","sigma",13.259218075,13.25845,0.0293705448199404,0.0303191700000004,13.2127,13.306,1.0253856659677,180.319501201775,328.992983445231
"70","r_CO_CATEGAD_PRIVADA[0,tech]",0.18035146251275,0.2481185,0.509185786273875,0.30952047462,-0.7176896,0.95801685,1.28553164515346,32.1046459682149,81.7383798438257
"71","r_CO_CATEGAD_PRIVADA[1,tech]",-1.13028792477775,-1.12799,0.751560508633063,0.8602734609,-2.358867,-0.2322181,1.4750307562766,7.73329101903295,76.8436004850535
"72","r_CO_CATEGAD_PRIVADA[0,pedag]",-0.34652872793875,-0.3892185,1.03755459262573,1.3256215707,-1.9898795,1.1155585,1.40579093642836,8.70657386218262,73.424062822654
"73","r_CO_CATEGAD_PRIVADA[1,pedag]",-2.287830688075,-2.324125,1.06423047427913,1.400382417,-3.9554885,-0.828924850000001,1.36251537057863,9.27010105114866,80.9270436699065
"74","r_CO_CATEGAD_PRIVADA[0,content]",0.746632639815,0.767004,0.377509988069275,0.350004795,0.1214246,1.303757,1.06492442382087,50.4066990955253,139.682949709865
"75","r_CO_CATEGAD_PRIVADA[1,content]",-1.462160992225,-1.4433,0.383777218715347,0.325934784,-2.1037825,-0.84477375,1.04137550083334,102.982429427338,155.52567194126
"76","r_CO_CATEGAD_PRIVADA[0,tech:pedag]",0.24357612144,0.2346965,0.201466692778763,0.1913213757,-0.08575821,0.577998,1.09879731288888,29.5246599879098,67.4642139214451
"77","r_CO_CATEGAD_PRIVADA[1,tech:pedag]",0.63004889937675,0.6405455,0.242831368252464,0.2998921737,0.2725319,1.019477,1.26619047715296,11.5788862069221,139.653404294002
"78","r_CO_CATEGAD_PRIVADA[0,tech:content]",0.060766003163,0.0654539,0.0967766567264418,0.07600934376,-0.10248145,0.20686285,1.09738961845317,103.55362942443,181.83381762333
"79","r_CO_CATEGAD_PRIVADA[1,tech:content]",0.412799891175,0.408742,0.129017255463676,0.1377891375,0.23196505,0.62199455,1.2668794977287,12.0012470343076,192.272797502962
"80","r_CO_CATEGAD_PRIVADA[0,pedag:content]",0.17264620484875,0.248475,0.230575626646268,0.1752344244,-0.22152415,0.4545429,1.56011641204403,7.03821798458145,27.9339558203962
"81","r_CO_CATEGAD_PRIVADA[1,pedag:content]",0.55003456665,0.6260305,0.226614496279024,0.1807793484,0.16883635,0.8296683,1.5143972954779,7.33490284224589,43.9092164431701
"82","r_CO_CATEGAD_PRIVADA[0,tech:pedag:content]",-0.092957017828975,-0.09565065,0.0365829986996127,0.03038484918,-0.15024015,-0.024189725,1.23229142567223,12.957462213832,89.4976757354414
"83","r_CO_CATEGAD_PRIVADA[1,tech:pedag:content]",-0.1408408128325,-0.1438415,0.0306967964411562,0.0244888455,-0.18449645,-0.081504115,1.04710051143596,124.510109468581,162.407881418321
"84","r_co_grupo[1,tech]",-0.794778833899,-0.8799095,0.592107939875349,0.6027665973,-1.5225985,0.25640835,1.28296612274277,11.1162578978045,93.4087268096736
"85","r_co_grupo[2,tech]",-0.27785633275875,-0.367702,0.49596368299749,0.3120183591,-0.9583754,0.61239685,1.11411619457274,26.2408156924914,83.493503927949
"86","r_co_grupo[3,tech]",1.0110468309375,0.8957495,0.635985161595317,0.527086539,0.1732741,2.280024,1.1513148818355,22.2612949958127,105.135041908635
"87","r_co_grupo[4,tech]",0.111321467755925,-0.00501913,0.581886247865308,0.4323142992,-0.63048015,1.2387395,1.1237194445806,24.8569458657102,78.560380572514
"88","r_co_grupo[5,tech]",-1.50777610104425,-1.350635,0.688723777424185,0.5373802308,-2.920485,-0.59886885,1.15863609159484,19.6899785284679,190.481495800924
"89","r_co_grupo[1,pedag]",-2.1874611018875,-2.180445,1.05545442406317,1.339425318,-3.7032225,-0.5224196,1.25530631079671,12.5340937817011,195.304516247308
"90","r_co_grupo[2,pedag]",-0.8965156651285,-0.8256475,1.03293546338249,1.3348403775,-2.3876255,0.67272785,1.38504832761726,9.10405147782955,67.6937057008843
"91","r_co_grupo[3,pedag]",0.985516194645,0.950344,0.80648933990935,0.7080096996,-0.3025684,2.3916615,1.08589157746528,59.2180349358148,154.250681117731
"92","r_co_grupo[4,pedag]",-0.2210018182065,-0.2183135,0.937823454210445,1.1587297365,-1.5994505,1.274521,1.31341682098064,10.603032008259,39.4132600836282
"93","r_co_grupo[5,pedag]",-3.571209199675,-3.391145,1.52692913882424,1.643432448,-6.4135475,-1.391836,1.48994759709663,7.78963345633216,11.7644105430813
"94","r_co_grupo[1,content]",-0.201426182818425,-0.08816495,0.391429922751573,0.24053872899,-0.98498085,0.2105576,1.11306347627619,33.3493416600222,123.788177542891
"95","r_co_grupo[2,content]",0.0283600336972,0.01953805,0.306196812469743,0.14149852857,-0.47752375,0.53721425,1.26477984308722,86.4275134387506,124.151293886075
"96","r_co_grupo[3,content]",0.258411905412,0.1752645,0.344266854663594,0.20504054067,-0.18183915,0.925418649999999,1.25704460301269,113.428690086888,122.76421146448
"97","r_co_grupo[4,content]",0.105946943526425,0.1000445,0.316441181010899,0.17052531615,-0.41951775,0.6336903,1.32654500620588,82.8794762145379,179.535499389716
"98","r_co_grupo[5,content]",-0.337060131755325,-0.1814075,0.528745876012666,0.349693449,-1.402121,0.22503425,1.12275733341325,37.8631096940227,129.411948499188
"99","r_co_grupo[1,tech:pedag]",0.260891461088,0.2680625,0.222108853480005,0.2270253489,-0.09610888,0.61121555,1.16450072615507,18.3171952717349,96.0824904616047
"100","r_co_grupo[2,tech:pedag]",-0.0160799317489225,-0.007605855,0.199636830000794,0.2055654552,-0.3332829,0.3065951,1.146544482748,20.3658645651798,95.8626423646794
"101","r_co_grupo[3,tech:pedag]",-0.13209421808575,-0.1461935,0.194643864694147,0.1619607066,-0.42777125,0.2161094,1.1080303030435,48.08805681054,104.208039544995
"102","r_co_grupo[4,tech:pedag]",-0.129138640765192,-0.116883,0.203408927657019,0.184566828012,-0.4883428,0.18559865,1.12087265142198,25.6394942817706,138.289971189344
"103","r_co_grupo[5,tech:pedag]",0.73957528829,0.7343335,0.2820258693254,0.294933618,0.29359275,1.209529,1.09693524557819,39.2803192390254,170.134038507356
"104","r_co_grupo[1,tech:content]",-0.00027189501448075,0.00494203,0.0963105903203786,0.04610330025,-0.15592745,0.1503861,1.20758582241921,50.7093694310064,74.8815205584023
"105","r_co_grupo[2,tech:content]",-0.0170514896500175,-0.0136287,0.0855756689920744,0.04977896217,-0.14334035,0.12037595,1.22775919704602,45.6910972254444,92.466556213581
"106","r_co_grupo[3,tech:content]",-0.0231223012663175,0.00289147,0.103729491057172,0.060600059268,-0.21121495,0.11055455,1.23851453743704,36.1744421722721,88.2153387068408
"107","r_co_grupo[4,tech:content]",-0.025325121804155,-0.008218565,0.0993716227241165,0.04822490085,-0.19856025,0.11547225,1.30748400016764,66.2819189644134,169.095394541781
"108","r_co_grupo[5,tech:content]",0.136166300208978,0.0927641,0.18687478788332,0.148654905336,-0.071112275,0.514692149999999,1.48902065243304,7.53308964822582,21.3206478122803
"109","r_co_grupo[1,pedag:content]",0.188106687368592,0.1255895,0.195838917757917,0.1857284043405,-0.03296115,0.53069155,1.45044616796243,8.04109238196229,40.9007137427617
"110","r_co_grupo[2,pedag:content]",0.157111598129885,0.05508455,0.219399329234527,0.11285654982,-0.069538805,0.54268315,1.54841710040216,7.30368542289826,21.156447398542
"111","r_co_grupo[3,pedag:content]",0.0368124705470425,0.00694689,0.141160195517977,0.13116184137,-0.18292935,0.2694175,1.37242461418695,9.13808844474707,83.79447052829
"112","r_co_grupo[4,pedag:content]",0.05895183364022,0.00143046,0.196853608277972,0.13382281185,-0.22018365,0.39554315,1.57558466839643,6.95074973633448,28.4554992426716
"113","r_co_grupo[5,pedag:content]",0.2053501435602,0.0784671,0.309147908875025,0.18127965177,-0.1115739,0.8707157,1.55388484635343,7.08770432861096,11.3503287538597
"114","r_co_grupo[1,tech:pedag:content]",-0.01145857043795,-0.006853635,0.0348051205882194,0.02801291157,-0.07727425,0.0378989,1.24981036164347,12.3961983913747,112.792731316849
"115","r_co_grupo[2,tech:pedag:content]",-0.0038038911829,0.000451212,0.0324762586749016,0.0253560745788,-0.06479472,0.042060505,1.23918878171025,12.6764366422474,96.0019957644229
"116","r_co_grupo[3,tech:pedag:content]",0.0112212893152775,0.007809125,0.0433299431173253,0.04120782918,-0.057653645,0.08061629,1.48750267070365,7.677788762558,31.0646563417477
"117","r_co_grupo[4,tech:pedag:content]",0.0277294993710475,0.02688055,0.0345593645002872,0.033129771885,-0.02529561,0.08493861,1.23536480486646,12.7516710258847,108.827489517215
"118","r_co_grupo[5,tech:pedag:content]",-0.0449707363997,-0.0368956,0.0472314235645232,0.03912966876,-0.1369673,0.018221175,1.24865866269931,12.3132890192329,26.0851267713072
"119","lp__",-400354.00075,-400342,30.0236840650629,16.3086,-400408,-400322,1.56341610419126,6.96531391366971,19.859195726541
